label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163	Otu164	Otu165	Otu166	Otu167	Otu168	Otu169	Otu170	Otu171	Otu172	Otu173	Otu174	Otu175	Otu176	Otu177	Otu178	Otu179	Otu180	Otu181	Otu182	Otu183	Otu184
0.03	north16_active	80	1018	2831	616	455	722	124	134	100	216	499	286	336	372	586	53	480	38	38	121	30	66	319	51	323	13	63	13	7	20	10	41	28	8	29	32	141	4	11	28	13	6	9	143	9	15	10	7	8	26	17	61	63	24	5	18	7	6	2	7	2	20	1	27	6	1	4	2	28	3	29	5	9	4	6	2	27	3	1	3	1	0	7	14	17	0	1	6	5	0	2	2	0	11	11	0	0	0	5	1	0	0	1	0	1	0	0	0	0	6	0	0	5	0	0	0	0	1	3	0	1	0	1	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
0.03	north17_all	80	3544	3480	1246	902	969	494	416	346	369	640	401	394	412	627	139	514	121	106	128	100	112	324	94	295	49	119	47	36	62	48	58	47	48	42	44	148	31	22	34	25	21	19	168	14	27	23	18	14	19	27	50	65	26	8	24	9	13	7	9	5	25	3	29	9	8	8	5	27	9	19	4	0	7	8	6	27	3	5	4	0	1	9	9	14	0	5	6	5	1	1	4	0	7	11	0	1	8	5	1	7	2	0	0	2	0	0	1	1	6	1	0	4	1	1	2	1	2	3	1	2	0	1	2	0	1	0	0	0	3	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
0.03	north17_active	80	1048	2805	633	451	708	136	150	94	239	537	296	322	353	571	56	458	36	35	85	31	67	291	49	265	13	82	9	7	25	16	39	29	9	25	26	134	7	9	28	11	11	12	161	5	13	14	7	8	16	20	48	62	25	3	18	6	7	2	7	1	24	1	28	6	3	5	1	26	6	18	2	0	4	3	2	27	3	4	3	0	0	9	9	14	0	1	6	4	0	1	2	0	7	11	0	0	7	4	1	7	0	0	0	1	0	0	1	0	6	0	0	3	0	0	2	1	1	3	1	2	0	1	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
0.03	north18_all	80	3522	3460	1237	864	1016	495	411	317	369	636	377	383	413	676	143	476	122	112	117	105	131	348	91	288	49	117	49	42	61	50	59	45	48	34	52	157	31	26	39	29	21	29	148	16	19	27	15	13	28	29	45	48	51	11	16	12	15	11	8	6	14	4	34	10	7	6	4	20	7	16	4	1	6	8	4	25	3	6	6	1	1	10	9	5	0	9	2	6	2	1	2	0	1	0	0	1	8	3	1	7	2	0	1	2	1	0	1	0	6	1	0	5	1	1	2	3	2	0	1	1	1	2	1	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	3	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0
0.03	north18_active	80	1055	2803	613	417	742	144	156	92	225	530	270	313	344	618	49	427	32	35	71	30	79	321	45	263	13	85	11	10	23	16	42	28	11	20	39	141	7	12	34	10	13	18	141	7	7	17	5	6	25	25	43	46	50	5	11	7	9	4	6	0	12	0	33	5	3	4	1	19	4	15	2	1	2	2	1	25	3	5	3	0	0	10	8	4	0	4	2	5	0	1	1	0	1	0	0	0	7	1	1	7	1	0	1	1	0	0	1	0	6	0	0	4	0	0	2	3	2	0	1	1	1	1	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
0.03	north19_all	80	3497	3538	1208	886	979	498	390	322	375	638	355	371	380	618	151	477	127	109	122	91	137	346	99	246	48	115	50	43	44	50	59	47	41	35	57	134	35	32	39	25	24	28	118	23	18	21	17	12	29	37	44	44	52	15	16	12	13	13	10	8	14	6	36	9	8	6	5	7	9	13	3	1	3	6	4	14	5	7	5	2	1	7	3	12	1	9	1	6	3	0	0	0	1	0	0	0	8	2	1	7	3	0	1	3	1	0	1	0	5	0	0	4	1	1	2	3	3	0	1	2	1	2	0	0	0	1	0	2	1	0	2	0	1	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0
0.03	north19_active	80	1097	2867	594	440	705	136	147	88	236	529	262	302	302	550	49	434	28	35	77	26	86	316	47	223	12	86	11	13	19	20	42	24	9	22	42	126	5	13	32	7	15	15	112	12	7	14	5	6	26	32	43	42	50	6	12	5	8	6	8	0	11	0	36	4	3	3	1	6	6	12	2	1	1	2	2	14	4	6	2	0	0	7	2	10	1	5	1	6	1	0	0	0	0	0	0	0	7	1	0	7	2	0	1	1	0	0	1	0	5	0	0	4	0	0	2	3	2	0	1	1	1	1	0	0	0	0	0	1	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
0.03	north20_all	80	3513	3515	1205	841	983	507	404	326	375	607	400	402	405	598	147	491	129	108	147	90	139	334	78	274	47	97	48	45	44	48	59	58	41	31	71	170	34	35	38	28	22	26	75	25	16	20	21	13	34	35	59	26	46	9	19	17	12	10	14	7	14	8	24	7	6	5	5	11	10	18	2	3	3	3	5	4	5	8	4	4	1	7	4	19	2	8	2	10	4	4	0	0	3	0	0	0	6	3	1	0	3	0	3	2	1	2	0	0	1	0	0	4	1	1	1	2	4	4	1	1	1	2	0	0	0	1	0	3	1	0	2	0	0	2	0	0	1	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	14	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north20_active	80	1114	2839	601	412	710	121	158	79	233	510	308	325	331	526	45	443	24	39	101	23	95	305	39	254	7	67	12	14	18	22	45	30	10	17	54	161	4	14	33	6	12	13	73	13	6	13	4	4	31	31	57	24	42	3	13	7	6	4	11	0	10	2	22	1	1	2	1	11	7	17	2	2	1	1	2	4	4	7	2	0	0	7	3	16	2	4	1	10	2	3	0	0	2	0	0	0	6	1	0	0	3	0	3	1	0	1	0	0	1	0	0	4	0	0	1	2	2	3	1	0	1	1	0	0	0	0	0	1	0	0	2	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	4783	2729	1125	794	2638	474	378	356	414	360	502	455	182	203	163	132	185	472	301	94	81	82	199	322	274	61	42	58	172	52	112	121	46	32	83	26	19	77	33	22	65	26	23	24	19	104	29	12	36	13	9	4	40	10	7	17	11	11	10	9	8	3	3	35	12	10	8	5	5	4	21	16	8	4	14	23	2	2	3	2	11	3	9	2	0	4	4	1	1	1	2	10	0	0	1	1	0	3	1	0	5	2	4	0	0	2	0	4	1	2	0	0	1	5	0	0	0	3	0	0	4	0	0	1	1	1	0	4	0	1	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south21_active	80	2996	1957	254	251	2451	98	115	165	288	227	402	369	52	88	95	41	135	429	263	30	45	56	176	301	257	30	16	18	163	30	91	108	12	11	70	7	14	66	11	11	58	7	4	13	6	95	21	6	24	9	4	2	36	4	1	8	9	6	8	3	8	1	0	30	9	10	5	2	1	3	21	11	6	2	11	23	2	2	2	2	11	3	9	1	0	4	2	1	1	0	1	9	0	0	0	0	0	1	0	0	5	1	2	0	0	2	0	1	1	2	0	0	0	4	0	0	0	2	0	0	3	0	0	0	1	1	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south22_all	80	4798	2706	1145	786	2777	470	375	358	458	351	472	439	171	183	167	147	181	514	280	92	95	90	184	335	274	49	48	59	160	49	102	109	42	35	78	32	24	99	26	21	56	25	16	30	21	104	31	14	40	14	15	9	44	9	6	17	14	12	6	8	11	2	6	43	9	13	6	4	6	7	22	11	6	4	20	16	5	3	4	2	7	1	10	2	0	2	3	7	2	2	2	8	2	0	1	7	0	3	0	0	0	2	15	0	0	2	0	2	14	3	0	0	1	6	0	0	0	3	0	0	1	0	0	2	1	1	0	3	1	1	0	0	1	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	3014	1920	256	233	2583	89	122	173	318	217	379	349	51	78	96	46	131	471	244	27	44	60	162	316	252	22	20	16	151	26	85	98	12	9	64	10	15	87	12	9	48	8	3	13	6	95	21	4	29	6	7	2	39	4	0	8	9	5	3	2	10	0	2	39	6	13	3	1	1	4	21	6	5	2	16	14	3	2	2	1	7	1	9	1	0	2	2	7	1	0	1	7	1	0	0	6	0	1	0	0	0	1	13	0	0	2	0	1	14	3	0	0	0	5	0	0	0	2	0	0	0	0	0	0	1	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	4647	2611	1152	781	2546	476	389	388	492	317	426	400	174	170	182	149	191	521	242	81	94	88	183	298	237	59	51	62	154	51	88	119	36	35	64	31	35	92	24	21	51	21	16	29	18	90	29	15	43	14	14	9	41	13	3	13	9	16	9	10	9	3	5	30	8	11	5	5	7	4	23	11	5	4	16	10	5	4	5	2	9	1	8	0	0	3	2	10	5	2	2	9	3	0	2	7	0	2	0	0	0	1	13	1	1	2	0	1	13	3	0	0	1	2	0	1	0	4	0	1	1	0	0	1	1	2	0	1	1	1	0	0	1	0	0	0	0	0	0	1	0	4	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	2873	1785	265	233	2349	106	115	190	343	192	325	297	54	76	103	45	141	484	205	26	41	46	152	280	210	30	17	15	147	25	71	106	13	9	49	10	22	80	13	6	46	8	3	8	5	83	19	6	30	5	8	3	37	3	0	6	4	7	5	2	7	1	4	29	5	10	3	1	2	2	22	7	5	2	14	8	3	3	2	1	9	1	6	0	0	2	1	9	3	0	1	7	1	0	1	6	0	1	0	0	0	0	12	1	0	2	0	0	13	3	0	0	0	2	0	0	0	3	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	4428	2380	1129	765	2251	502	395	382	463	309	409	376	183	148	186	136	179	414	202	88	98	92	170	240	176	54	67	55	140	49	66	122	36	31	55	30	36	76	20	20	41	18	13	29	17	71	20	18	35	14	13	9	30	15	3	13	11	20	8	10	9	5	6	27	4	10	3	7	5	4	15	15	6	0	15	8	6	5	7	3	5	0	9	1	0	2	4	10	4	1	4	8	4	0	2	8	0	0	0	3	1	1	13	2	2	2	0	1	13	1	0	0	1	2	0	1	0	2	0	1	0	0	1	1	0	1	3	1	1	1	1	0	1	0	1	0	0	0	0	2	0	4	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	2621	1569	263	223	2051	127	97	170	312	185	313	272	60	72	102	41	134	365	164	26	48	45	140	224	146	24	17	14	129	25	47	104	13	9	38	10	19	65	10	3	31	9	1	12	3	60	13	4	23	5	8	2	27	8	0	7	4	10	5	2	4	1	4	26	2	8	0	1	1	2	13	13	6	0	13	6	3	3	4	1	4	0	7	1	0	1	3	9	2	0	2	7	1	0	1	7	0	0	0	2	1	0	13	1	1	1	0	0	13	1	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	4134	2231	1078	743	1859	482	422	358	420	311	353	332	190	138	181	129	163	307	189	84	90	83	192	198	152	62	61	47	125	47	54	88	40	25	60	25	38	43	22	23	36	19	15	28	18	62	15	19	35	9	11	9	26	18	9	13	11	19	9	9	8	11	5	19	7	9	4	7	2	3	12	19	5	0	4	3	2	3	5	2	4	0	23	2	0	1	3	6	4	1	2	2	6	1	3	4	1	0	0	3	4	1	5	3	2	1	0	0	13	1	1	0	1	0	2	1	0	1	0	1	1	0	1	1	0	1	3	0	0	0	1	0	1	0	1	0	1	0	0	3	1	4	1	0	1	0	0	0	0	0	0	4	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	2331	1430	244	223	1655	136	88	143	252	188	263	231	59	66	92	32	123	257	153	25	47	32	159	181	130	30	10	12	98	25	32	70	13	8	37	9	19	31	11	6	27	11	2	10	2	53	8	4	20	2	8	2	24	8	0	7	5	10	7	1	2	4	3	17	2	6	1	2	1	2	10	17	5	0	3	3	1	2	3	0	3	0	21	2	0	0	2	5	2	1	1	0	1	0	1	3	1	0	0	2	3	0	5	1	1	0	0	0	13	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	4	1	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	3993	2131	1074	741	1558	473	433	346	397	317	330	325	187	131	177	120	151	273	190	102	85	82	183	154	148	65	63	46	111	50	63	78	32	31	47	26	35	48	28	26	42	19	17	27	19	40	16	21	32	10	9	7	25	16	12	12	13	10	9	8	9	11	4	12	9	15	6	8	3	5	4	19	6	2	6	5	2	3	4	3	5	1	22	2	1	2	2	1	1	2	4	1	3	1	3	5	1	0	3	3	4	1	6	2	2	1	0	0	0	0	1	1	2	4	2	0	0	0	0	1	1	0	1	0	0	1	3	0	0	1	1	1	0	0	3	0	1	0	0	3	1	0	0	0	0	0	1	0	0	0	0	4	1	1	0	0	3	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	2165	1344	250	210	1349	144	86	129	218	186	240	230	51	57	78	30	105	224	148	30	40	30	153	138	122	29	9	13	83	31	41	58	4	9	28	8	16	38	15	8	33	8	3	14	2	32	7	4	19	2	5	2	23	10	0	7	7	7	6	0	3	4	0	8	5	9	1	3	1	3	3	18	5	0	4	5	1	1	3	2	4	1	21	2	0	0	2	1	0	1	2	0	0	0	1	4	1	0	2	2	3	0	6	0	1	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	4143	2183	1084	798	1780	465	419	339	399	313	378	336	193	155	178	122	171	359	208	98	85	84	174	209	162	64	57	38	104	48	55	74	38	30	52	21	36	53	29	29	39	21	17	26	13	42	21	24	26	14	12	10	23	17	14	13	10	8	12	9	12	9	5	12	12	15	5	8	4	7	5	23	10	2	5	2	4	3	3	2	8	2	21	1	1	2	1	1	1	2	3	3	3	1	2	4	1	0	3	2	4	0	4	1	1	2	0	1	0	0	1	1	1	4	3	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	1	2	2	0	2	0	1	1	0	1	1	0	0	0	0	0	1	0	0	1	0	4	0	1	0	1	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	2306	1396	247	220	1588	129	96	124	215	184	279	237	51	77	92	33	112	321	172	27	41	35	148	190	140	29	7	12	78	28	36	58	6	11	32	6	18	42	15	10	31	9	4	10	1	35	11	6	14	4	5	1	20	10	0	5	6	4	10	0	7	3	0	8	7	9	1	3	1	4	5	19	5	0	3	2	2	2	3	2	8	2	20	1	0	0	1	1	0	1	1	1	0	0	0	3	1	0	2	2	3	0	4	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	4391	2365	1087	822	2124	473	401	358	420	330	424	373	197	178	168	119	175	387	258	89	80	84	202	294	146	67	57	40	108	61	59	88	30	34	50	23	32	53	28	29	61	25	18	24	15	50	25	22	19	14	12	8	23	15	16	12	8	11	14	7	11	10	5	13	9	13	6	8	7	5	6	12	13	5	4	13	3	3	3	5	17	3	15	1	1	3	1	1	0	1	3	4	1	0	0	4	0	0	3	1	2	2	3	0	2	1	0	1	0	0	0	3	1	4	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	2	2	0	2	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	4	0	1	0	1	4	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	2551	1568	271	232	1935	113	105	138	251	182	327	280	52	99	87	35	122	356	222	20	34	32	175	273	123	34	9	14	87	39	35	74	6	15	41	7	18	43	16	13	53	8	5	11	1	43	14	7	11	5	2	1	16	9	2	6	5	6	12	1	6	4	0	10	7	8	2	4	3	2	6	9	7	1	3	12	1	2	3	5	17	3	13	1	0	0	1	1	0	0	1	3	0	0	0	4	0	0	2	1	2	0	2	0	0	0	0	0	0	0	0	2	0	4	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	4633	2588	1054	836	2400	484	390	387	409	342	459	413	198	209	164	133	188	437	285	83	95	91	197	340	171	78	47	45	140	61	68	115	29	35	65	26	29	67	31	27	62	21	18	23	15	67	24	17	24	18	13	8	19	14	17	9	8	10	15	9	15	11	4	21	6	13	4	6	8	11	9	10	12	6	15	13	5	3	3	10	14	3	15	0	0	3	3	3	0	0	2	9	0	0	1	2	10	0	3	2	2	2	3	1	1	3	1	2	0	2	0	4	0	4	1	3	0	1	0	0	0	0	0	0	0	1	1	0	0	1	1	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	1	4	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	2828	1787	261	257	2217	106	114	163	259	186	373	334	50	119	95	52	133	407	242	15	49	38	171	316	150	37	9	19	129	34	46	103	7	19	50	10	16	56	17	13	53	6	4	7	1	60	14	4	16	12	3	0	13	8	2	3	3	4	13	1	8	5	0	20	4	9	2	3	3	5	8	7	6	2	11	12	3	2	3	8	14	3	13	0	0	0	1	2	0	0	1	8	0	0	1	2	9	0	3	1	2	0	2	1	0	1	1	0	0	2	0	3	0	4	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	4827	2682	1084	797	2735	531	393	389	410	368	498	463	180	216	183	145	186	394	279	77	112	87	227	358	188	84	51	53	159	66	79	129	30	38	68	27	30	66	30	30	88	27	18	22	18	70	20	9	25	18	13	5	28	11	16	11	7	13	12	7	11	11	4	28	5	23	7	5	7	7	7	6	9	7	15	14	5	2	6	13	11	5	22	2	3	1	2	5	0	0	0	8	2	0	1	4	10	1	3	3	1	3	3	2	1	2	1	3	1	2	0	4	0	0	1	3	1	1	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
0.03	south30_active	80	3079	1915	280	283	2552	98	111	181	271	215	420	393	48	115	112	57	137	363	235	16	66	39	200	336	165	42	10	26	151	41	57	116	8	23	55	9	18	57	15	17	76	13	4	10	3	64	11	2	18	15	4	0	23	7	2	2	2	3	10	2	5	6	2	26	5	20	4	2	3	3	5	6	6	3	12	13	4	2	6	10	11	4	21	0	0	0	0	2	0	0	0	8	0	0	1	4	9	0	3	2	1	0	2	1	0	1	1	2	1	2	0	3	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	4779	2678	1131	792	2834	498	404	353	443	305	546	433	177	181	192	143	205	366	253	73	103	99	171	330	262	67	61	55	198	55	96	128	35	33	75	24	24	47	34	31	61	24	18	27	14	96	23	11	17	18	17	10	45	20	10	16	22	20	10	8	4	2	6	8	11	11	13	8	2	7	19	18	6	2	2	14	7	4	1	8	26	4	25	3	3	2	3	7	5	3	2	14	1	4	0	4	3	2	0	7	1	1	0	0	1	0	4	3	0	1	1	1	1	1	0	2	0	3	0	0	0	0	0	1	0	0	1	0	1	2	0	0	0	0	8	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	3054	1922	223	265	2629	110	102	164	303	192	460	356	61	96	103	57	141	319	216	11	51	45	141	314	239	43	16	18	183	33	82	117	15	14	65	10	13	40	17	10	52	8	1	16	7	85	15	0	10	8	14	1	41	15	1	7	12	16	9	3	2	1	2	5	8	8	8	3	0	2	17	17	5	1	2	10	4	3	0	8	24	2	24	1	2	1	0	7	4	2	1	12	1	0	0	2	3	0	0	7	0	1	0	0	0	0	4	3	0	1	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	8	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	4824	2787	1122	784	2870	511	407	345	440	317	485	431	168	187	200	153	204	405	235	84	84	104	171	289	295	73	60	58	187	46	84	118	34	38	56	21	31	54	31	24	69	25	22	16	19	91	21	9	22	16	18	14	61	13	6	13	16	19	14	6	7	2	7	7	9	24	12	7	3	5	20	23	5	1	3	11	7	3	1	10	30	6	20	2	3	1	4	7	5	2	5	12	1	4	0	1	1	1	0	1	7	1	1	0	1	0	4	3	0	2	0	1	1	1	0	3	1	3	0	0	0	1	0	1	4	0	0	0	0	1	0	0	0	0	4	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	3092	2006	236	253	2679	120	118	152	287	196	393	345	54	98	116	67	150	363	199	12	41	50	147	278	274	47	20	22	177	30	75	108	12	17	47	6	15	45	18	6	60	8	4	8	11	80	13	2	16	9	14	2	56	10	1	6	10	15	13	3	2	1	3	4	5	22	8	2	1	2	18	21	4	0	2	9	4	2	0	10	26	5	19	1	2	0	1	7	3	2	2	10	1	0	0	0	1	0	0	1	6	1	1	0	0	0	4	3	0	2	0	0	0	0	0	2	1	3	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	4	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	4857	2756	1097	809	2899	529	393	363	455	306	472	411	173	181	195	140	180	433	240	88	94	104	158	259	303	72	59	59	198	42	86	108	30	42	68	20	30	78	25	22	71	24	23	13	21	87	17	12	16	12	15	14	55	13	4	10	10	19	15	8	9	3	8	7	10	33	13	6	3	3	17	25	7	3	3	7	6	3	2	5	21	5	10	5	2	1	5	3	4	1	5	5	1	5	0	1	0	0	0	2	6	1	2	0	3	4	4	0	0	3	1	0	0	1	0	3	1	3	0	0	2	1	0	2	4	0	0	0	0	0	0	0	1	0	4	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	3	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
