label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51
0.03	north7_active	80	55160	8572	3311	1667	4338	702	3421	2266	267	752	460	372	331	450	144	159	56	71	23	33	5	56	12	3	13	15	4	5	5	4	0	3	0	1	4	0	1	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0
0.03	north8_all	80	68179	16420	8199	4966	5632	2226	3852	2747	859	1076	680	542	467	514	207	209	110	132	70	75	44	85	19	8	9	19	11	6	3	9	4	6	1	2	3	1	2	4	0	1	1	3	2	0	0	0	1	0	0	0	0	0
0.03	north8_active	80	56131	8634	3307	1653	4342	658	3401	2356	272	766	475	391	330	451	138	133	57	109	20	42	7	60	13	2	6	17	4	3	3	5	0	4	1	0	3	1	1	3	0	0	0	0	2	0	0	0	1	0	0	0	0	0
0.03	north9_all	80	68446	16420	8215	4892	5666	2254	3936	2649	839	1026	654	577	431	483	187	194	104	125	64	79	37	81	9	13	13	11	7	6	2	9	2	5	2	2	2	1	0	1	0	1	0	3	2	0	0	0	1	0	0	0	0	0
0.03	north9_active	80	56584	8666	3296	1623	4352	678	3478	2262	265	752	454	407	302	427	123	122	53	96	15	42	10	45	4	3	7	9	3	2	2	4	1	3	1	0	2	1	0	1	0	0	0	0	2	0	0	0	1	0	0	0	0	0
0.03	north10_all	80	68613	16251	8097	4898	5618	2259	3929	2668	853	1028	683	572	442	481	200	217	92	139	55	77	39	70	16	13	16	13	10	8	3	6	5	12	2	2	0	1	0	1	0	1	0	3	2	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	56723	8484	3303	1615	4280	672	3445	2304	246	778	456	401	325	411	125	156	49	103	12	45	10	48	6	5	8	10	4	2	3	2	2	10	1	0	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	68382	16472	8236	4884	5553	2327	3993	2730	862	1059	687	586	419	506	222	243	117	88	56	57	42	76	32	19	13	12	9	5	6	1	5	6	5	3	4	1	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	56365	8526	3344	1592	4291	684	3541	2363	262	799	504	414	286	426	142	182	50	60	21	30	9	59	23	6	7	8	7	2	5	0	1	5	4	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	68943	16399	8370	4845	5582	2352	4001	2835	876	1048	701	560	384	531	260	188	109	90	65	58	40	74	33	22	18	22	11	11	9	2	5	7	8	3	1	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	56760	8538	3353	1573	4304	671	3535	2483	266	774	513	386	265	462	174	131	50	63	21	34	9	57	24	7	8	16	8	6	7	1	1	6	7	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	69117	16348	8320	4854	5710	2323	3909	2722	886	1071	741	561	414	484	259	174	110	93	70	64	46	66	36	21	18	25	7	12	11	2	4	5	8	2	3	0	1	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0
0.03	north13_active	80	56955	8551	3342	1618	4399	630	3419	2359	259	774	526	386	296	420	162	125	48	66	19	35	9	53	24	8	9	18	3	7	6	2	1	5	7	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	68577	16409	8433	4935	5744	2264	4012	2739	861	1067	710	534	440	429	262	167	113	114	62	66	40	44	36	21	23	23	9	16	10	2	6	3	4	1	2	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north14_active	80	56567	8596	3373	1663	4457	607	3507	2371	236	763	493	365	306	368	171	121	50	87	14	40	9	33	20	7	13	17	6	10	5	2	1	3	4	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	67560	16333	8456	4973	5734	2212	3973	2765	831	1032	704	533	435	430	230	193	112	121	64	72	42	48	37	27	29	13	8	10	8	1	5	3	0	1	6	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north15_active	80	55674	8505	3405	1689	4485	633	3461	2387	243	756	480	363	304	370	146	143	44	89	16	37	9	35	22	9	12	9	5	5	2	1	0	3	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	67089	16259	8453	4965	5474	2193	4041	2791	794	997	662	545	416	439	227	221	110	118	64	76	38	41	39	30	32	3	10	12	9	4	6	3	7	3	5	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north16_active	80	55296	8410	3438	1651	4315	642	3555	2421	255	734	430	398	285	380	151	171	47	92	16	44	9	28	25	8	17	1	8	7	4	1	0	3	7	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	67752	16226	8388	5008	5678	2151	3947	2714	843	996	645	528	352	440	228	241	101	133	64	73	38	37	27	30	28	13	11	8	6	16	6	2	8	4	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	55825	8371	3451	1708	4496	632	3484	2338	276	741	423	385	247	388	157	191	44	103	17	42	9	26	20	8	15	8	8	4	2	13	1	2	7	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	67975	16190	8352	5003	5673	2105	3914	2698	859	1041	634	534	352	438	228	254	104	113	66	73	31	37	26	24	39	15	14	11	11	19	3	3	8	5	4	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north18_active	80	55965	8323	3431	1723	4441	603	3464	2306	275	793	412	370	250	375	161	194	50	85	14	47	7	22	16	7	26	9	7	4	8	16	1	3	7	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	68172	16266	8325	5014	5687	2161	3819	2595	893	1051	650	580	367	434	232	224	103	123	79	73	37	43	45	20	23	19	17	11	10	18	3	3	1	3	1	4	2	2	0	2	0	0	0	1	1	0	0	0	0	0	0	0
0.03	north19_active	80	55977	8341	3394	1724	4375	622	3376	2201	267	811	434	413	269	363	170	158	46	91	15	45	11	28	26	5	16	10	8	4	8	16	1	3	0	2	0	4	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north20_all	80	67700	16269	8302	4904	5666	2198	3678	2569	861	1079	701	618	427	446	224	184	109	124	67	94	32	40	50	21	29	14	16	14	11	16	5	3	0	1	1	3	1	3	0	3	0	0	0	1	1	0	2	0	1	0	0	0
0.03	north20_active	80	55532	8433	3311	1689	4327	632	3209	2159	255	862	494	433	313	369	167	119	43	94	11	59	12	27	32	4	22	4	8	6	7	14	2	3	0	1	1	3	0	2	0	0	0	0	0	0	1	0	2	0	0	0	0	0
0.03	south21_all	80	41655	20657	15905	11713	3419	3678	2131	1763	1074	803	527	901	360	211	245	179	149	84	59	58	30	61	59	21	20	14	8	32	6	10	10	6	1	3	0	2	3	2	3	2	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south21_active	80	24084	14263	13259	10169	1585	2795	1287	1315	663	490	267	765	249	42	180	134	117	36	25	14	6	52	41	4	15	10	3	25	2	5	2	2	1	2	0	0	3	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	42144	20561	15966	11456	3526	3722	2189	1743	1046	786	558	848	398	215	251	192	152	88	69	60	31	59	63	17	22	15	10	20	6	8	11	5	4	6	0	2	4	2	2	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south22_active	80	24341	14209	13318	9959	1659	2849	1345	1263	636	463	301	709	273	47	184	154	117	37	29	14	7	49	51	4	17	12	3	17	2	5	2	2	3	4	0	0	3	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	42054	20480	16242	11313	3565	3790	2179	1826	1091	783	565	825	393	213	230	219	147	94	69	53	38	58	42	15	17	15	11	10	5	8	6	6	8	4	1	1	3	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south23_active	80	24362	14233	13580	9816	1667	2942	1377	1339	664	460	317	692	271	48	168	162	108	40	27	10	9	49	30	3	11	9	4	8	2	4	1	2	7	3	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	42032	20583	16208	11409	3708	3776	2215	1810	1115	765	563	737	415	216	225	238	161	97	71	43	41	60	42	19	20	15	13	19	6	6	5	6	7	5	2	1	2	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south24_active	80	24404	14308	13545	9927	1718	2882	1417	1322	698	427	301	617	280	59	156	178	116	41	25	7	13	53	28	5	12	9	5	17	3	3	3	2	6	3	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	41720	20722	15909	11562	3688	3859	2182	1771	1154	757	525	750	386	208	238	237	189	93	68	38	45	79	52	22	11	14	16	14	10	5	5	5	7	3	2	1	5	2	2	0	0	0	0	1	1	0	0	0	0	0	0	0
0.03	south25_active	80	24277	14517	13191	10031	1674	2940	1386	1300	717	407	261	641	260	54	163	171	154	38	23	7	15	70	33	6	4	8	6	13	3	4	3	2	6	2	1	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	41878	20625	15669	11563	3615	3906	2088	1804	1119	724	533	774	430	208	237	271	195	81	68	42	41	68	37	21	21	10	13	20	10	5	5	5	7	1	2	1	4	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south26_active	80	24365	14339	12956	10041	1628	2979	1292	1329	694	365	273	666	303	53	156	208	162	34	25	11	17	57	15	6	10	7	4	19	3	3	3	1	6	0	1	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	42035	20639	15675	11500	3488	3866	2069	1757	1110	712	523	795	458	216	247	275	181	87	72	56	34	71	44	20	23	17	8	22	9	4	5	3	17	0	1	1	4	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south27_active	80	24319	14311	12996	9947	1589	2973	1304	1303	702	374	246	684	332	54	169	223	163	40	25	13	12	57	22	5	15	11	2	22	1	2	1	1	15	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	42006	20441	15813	11710	3487	3852	2047	1786	1064	725	560	801	461	227	243	269	233	93	69	55	38	58	40	18	25	14	4	12	8	6	5	1	14	1	1	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	24272	14231	13138	10108	1590	2998	1300	1302	657	393	281	696	348	57	172	213	219	39	25	13	12	48	23	5	16	7	0	11	1	1	1	0	13	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	41978	20500	16031	11725	3544	3816	2093	1787	1066	738	573	854	441	237	236	203	215	90	66	56	31	73	36	17	18	26	3	15	12	5	5	1	14	3	0	2	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	24469	14179	13396	10167	1638	2964	1353	1332	649	418	276	745	326	57	173	154	201	37	28	11	9	54	22	6	13	17	0	14	3	0	1	0	13	2	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	41475	20508	15848	11639	3610	3812	2078	1787	1089	743	553	888	434	234	211	173	198	92	70	45	33	94	32	15	14	24	4	12	12	4	7	1	1	3	0	1	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	24019	14261	13204	10069	1679	2953	1330	1335	674	425	276	762	319	68	143	124	175	32	29	8	10	76	21	7	10	14	0	11	3	0	4	0	0	2	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	41978	20590	16409	11681	3649	3776	2064	1919	1105	839	558	809	448	176	234	211	211	79	60	68	36	61	30	17	22	19	15	16	7	6	5	2	4	1	0	1	3	0	3	0	0	0	1	0	0	0	0	0	0	2	1	0
0.03	south31_active	80	24257	14307	13729	10108	1682	2915	1238	1441	699	475	276	663	325	39	150	151	169	34	24	15	10	44	20	3	14	15	5	12	1	3	0	2	4	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0
0.03	south32_all	80	42242	20511	16531	11643	3636	3782	2016	1951	1105	809	553	821	448	179	225	239	190	77	63	63	40	69	38	21	21	16	16	7	10	4	1	2	5	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0
0.03	south32_active	80	24420	14227	13846	10065	1677	2919	1213	1470	685	426	284	678	333	39	162	182	155	34	26	15	12	51	24	5	15	13	5	5	1	2	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
0.03	south33_all	80	42187	20692	16384	11969	3610	3844	1973	1989	1065	778	548	774	476	195	228	214	204	91	73	55	42	78	44	22	32	11	19	7	14	6	4	3	3	5	1	0	3	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
0.03	south33_active	80	24394	14401	13681	10407	1633	2967	1196	1500	654	421	277	637	358	45	162	152	149	42	27	11	13	62	30	4	24	8	9	4	1	2	3	0	3	5	1	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
0.03	south34_all	80	41944	20676	16182	11770	3637	3740	2011	1921	1040	778	584	817	472	209	207	227	223	80	69	44	43	80	37	23	29	7	17	10	13	8	6	3	3	5	1	0	1	1	0	0	0	0	1	2	0	0	4	4	0	0	0	0
0.03	south34_active	80	24298	14292	13472	10210	1663	2837	1244	1438	634	431	284	688	350	54	143	162	173	36	26	9	13	72	25	5	18	5	8	8	1	1	3	0	1	5	1	0	1	0	0	0	0	0	1	2	0	0	4	4	0	0	0	0
0.03	south35_all	80	41792	20535	16402	11805	3612	3761	2006	1840	1078	781	563	810	455	226	218	209	204	87	69	47	38	84	36	19	27	10	16	12	8	13	7	3	3	5	1	0	1	1	0	0	0	0	1	2	0	1	4	4	0	0	0	0
0.03	south35_active	80	24133	14167	13674	10250	1637	2848	1260	1356	669	429	273	692	336	61	140	139	159	38	28	8	11	76	21	3	15	8	8	8	1	3	3	0	1	5	1	0	1	0	0	0	0	0	1	2	0	0	4	4	0	0	0	0
0.03	south36_all	80	41851	20618	16294	11554	3595	3646	2053	1818	1070	816	560	866	437	210	236	216	217	96	65	48	33	85	29	19	22	11	7	21	6	16	4	1	3	0	0	0	0	4	0	0	0	1	1	2	0	1	4	0	0	0	0	0
0.03	south36_active	80	24123	14148	13558	9996	1652	2748	1303	1336	659	466	268	745	324	61	160	160	182	42	25	10	11	78	19	3	7	6	2	17	1	4	0	0	1	0	0	0	0	3	0	0	0	1	1	2	0	0	4	0	0	0	0	0
0.03	south37_all	80	41904	20721	16144	11435	3527	3629	2008	1861	1088	818	543	866	458	213	252	208	205	92	66	49	32	75	33	21	22	15	10	19	4	14	6	1	3	1	0	2	1	3	0	0	0	1	0	2	0	1	0	0	0	0	0	0
0.03	south37_active	80	24319	14359	13433	9886	1569	2739	1280	1384	667	454	250	743	343	56	168	159	174	43	23	14	13	68	22	3	10	10	4	14	0	4	0	0	1	1	0	0	0	3	0	0	0	1	0	2	0	0	0	0	0	0	0	0
0.03	south38_all	80	42060	20868	16044	11438	3455	3627	1967	1952	1119	826	601	863	434	200	237	195	209	91	65	44	45	80	42	19	16	13	11	19	4	9	5	1	0	2	0	2	6	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0
0.03	south38_active	80	24407	14500	13358	9893	1535	2757	1224	1479	672	467	280	737	325	50	153	155	175	45	25	8	19	67	34	3	9	6	5	15	0	2	0	0	0	2	0	0	5	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	41344	20312	15384	10970	3382	3611	1922	1855	1097	819	593	837	424	214	222	182	193	89	74	50	51	65	42	25	21	17	11	12	4	5	5	2	3	3	0	2	6	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	south39_active	80	23389	13859	12648	9405	1456	2696	1169	1370	611	446	271	706	312	51	132	146	151	42	30	8	17	53	34	5	12	9	3	7	0	2	0	0	2	3	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	40252	19583	14803	10243	3322	3529	1946	1843	1052	797	599	753	417	229	208	176	151	84	63	46	50	55	41	17	23	15	9	11	5	4	2	3	4	4	0	2	6	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south40_active	80	21876	12758	11999	8652	1372	2569	1111	1315	560	434	276	619	290	47	124	136	112	29	26	7	15	42	34	5	11	7	2	6	0	1	1	0	2	3	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
