label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41
0.03	north16_all	80	15271	2353	1329	757	2125	368	275	250	128	117	71	57	66	121	45	19	37	10	23	40	4	5	5	5	1	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	north16_active	80	13191	830	483	178	1969	121	131	151	45	56	26	22	44	102	24	6	29	2	19	38	0	4	1	2	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	15410	2406	1319	772	2182	367	267	255	138	107	64	59	59	114	46	17	47	12	27	40	4	7	4	4	1	1	3	1	1	0	1	1	0	1	0	0	0	1	0	0	0	0
0.03	north17_active	80	13346	867	461	166	2023	138	131	165	49	49	21	19	38	96	24	4	39	3	23	38	0	6	1	0	0	0	2	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0
0.03	north18_all	80	13737	2385	1328	764	1987	370	251	248	126	103	54	63	54	95	43	14	38	17	35	27	3	5	3	3	0	1	3	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0
0.03	north18_active	80	11506	768	440	173	1826	131	112	164	39	39	17	22	35	77	22	3	32	4	31	27	1	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north19_all	80	12045	2442	1286	778	1664	371	251	235	127	103	68	69	47	52	33	19	28	14	31	5	3	4	2	4	2	1	2	3	1	0	1	0	1	0	0	0	0	1	0	0	0	0
0.03	north19_active	80	9747	726	382	171	1486	128	99	148	39	35	20	22	28	40	14	3	19	4	28	5	2	3	0	1	2	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north20_all	80	11195	2434	1288	795	1474	368	236	229	124	102	92	63	47	58	25	22	24	14	31	6	5	4	2	3	2	1	2	2	2	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	8838	711	359	197	1295	110	92	136	41	36	27	18	28	43	10	3	14	6	28	5	2	3	1	1	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	6071	2367	1327	892	539	375	317	179	129	124	65	60	185	37	19	15	20	5	18	3	10	6	6	2	5	2	0	0	0	0	5	6	2	2	0	0	0	0	0	0	0	0
0.03	south21_active	80	2726	713	509	428	235	190	183	53	58	81	22	12	170	17	6	5	14	2	13	1	9	6	4	1	0	1	0	0	0	0	5	6	1	2	0	0	0	0	0	0	0	0
0.03	south22_all	80	6041	2387	1349	898	558	401	295	179	154	125	66	63	186	39	18	12	21	6	17	0	8	7	5	5	5	2	0	0	0	0	5	6	2	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	2765	736	563	439	261	205	178	48	76	80	24	14	176	22	7	5	15	2	13	0	7	7	3	3	0	1	0	0	0	0	5	6	1	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	6016	2345	1328	913	561	407	275	199	154	114	60	64	230	40	19	14	17	9	14	2	10	10	8	5	4	2	1	0	0	0	1	6	2	0	1	0	0	0	0	0	0	0
0.03	south23_active	80	2733	710	562	443	268	216	174	47	72	75	17	17	219	22	9	7	12	4	11	0	8	10	6	4	0	1	0	0	0	0	1	6	1	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	6073	2347	1333	900	571	424	268	191	162	111	69	58	187	40	20	13	17	8	12	4	6	10	11	5	2	3	1	1	0	2	1	0	1	0	1	0	0	0	0	0	0	0
0.03	south24_active	80	2746	741	561	443	291	223	152	44	71	72	19	16	177	25	11	6	11	2	9	0	4	10	10	4	0	2	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	6126	2358	1359	858	607	414	263	180	173	115	72	46	180	34	25	18	11	8	10	7	8	12	13	6	1	3	1	1	0	3	0	0	1	0	1	0	0	0	0	0	0	0
0.03	south25_active	80	2761	752	574	419	309	216	147	37	77	81	20	11	169	23	12	9	6	2	6	0	3	12	13	5	0	2	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	6157	2430	1355	869	620	391	301	182	151	120	80	43	182	42	25	22	14	6	10	7	10	11	8	4	1	1	0	1	1	3	0	0	0	0	0	0	0	0	11	0	0	0
0.03	south26_active	80	2803	790	568	440	317	203	177	43	68	84	21	9	176	29	10	15	8	1	6	1	4	10	7	3	1	1	0	0	1	2	0	0	0	0	0	0	0	0	11	0	0	0
0.03	south27_all	80	6114	2446	1341	858	578	392	295	171	143	124	75	32	191	33	22	21	15	5	8	6	9	10	8	4	1	1	0	2	2	2	0	0	0	0	0	0	0	0	11	0	0	0
0.03	south27_active	80	2773	778	569	406	279	219	174	47	69	87	20	7	181	22	8	14	9	1	6	1	2	8	7	3	1	0	0	0	2	2	0	0	0	0	0	0	0	0	11	0	0	0
0.03	south28_all	80	6082	2459	1317	830	567	399	302	191	129	112	71	43	179	34	22	28	16	10	11	7	11	13	1	2	2	2	1	2	2	1	0	0	0	0	0	0	0	0	11	0	0	0
0.03	south28_active	80	2655	711	562	380	257	221	183	48	60	80	18	11	166	19	11	20	10	3	9	1	3	10	0	1	2	0	1	0	2	1	0	0	0	0	0	0	0	0	11	0	0	0
0.03	south29_all	80	5907	2325	1319	802	502	393	300	192	129	101	72	45	158	32	23	30	13	10	10	4	12	14	3	2	2	3	2	2	2	0	0	3	1	0	0	0	0	1	14	0	0	0
0.03	south29_active	80	2474	632	516	363	206	203	176	52	52	66	19	9	142	15	11	19	7	2	10	1	5	10	2	1	2	1	1	0	2	0	0	3	1	0	0	0	0	1	14	0	0	0
0.03	south30_all	80	5821	2315	1292	786	494	382	287	183	135	103	62	57	116	34	23	30	14	11	10	4	9	12	3	2	2	2	3	0	1	0	0	3	1	0	0	0	0	2	3	0	0	0
0.03	south30_active	80	2265	609	489	346	199	177	154	48	52	69	14	10	100	15	13	16	9	5	8	1	4	8	3	1	2	1	1	0	1	0	0	3	1	0	0	0	0	2	3	0	0	0
0.03	south31_all	80	6223	2288	1358	913	526	405	298	179	159	162	66	47	178	33	21	15	21	14	15	10	9	23	7	8	2	1	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	2797	729	561	438	228	202	160	55	78	101	18	15	165	20	10	5	15	5	12	4	9	23	6	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	6300	2340	1346	884	551	399	302	199	149	142	70	42	168	42	19	14	21	15	13	9	10	14	16	5	1	1	4	2	0	0	0	0	0	0	0	0	0	12	0	0	0	0
0.03	south32_active	80	2835	749	552	424	251	202	164	54	81	79	24	10	157	28	4	6	15	4	10	2	9	14	14	4	0	0	1	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0
0.03	south33_all	80	6261	2285	1338	842	556	401	309	202	144	123	68	52	177	37	17	15	19	12	10	5	3	8	32	2	2	2	2	2	0	0	0	0	0	0	0	0	0	12	0	0	0	0
0.03	south33_active	80	2873	702	552	396	269	216	175	53	82	68	23	15	171	24	1	5	11	3	9	1	2	7	31	1	0	1	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0
0.03	south34_all	80	6245	2241	1380	829	564	410	305	195	140	125	65	50	215	39	21	18	18	8	5	7	5	9	35	0	2	3	1	3	0	0	0	0	0	0	0	0	0	12	0	0	0	0
0.03	south34_active	80	2870	678	556	388	275	235	183	48	80	77	21	13	207	18	5	8	9	2	4	0	4	8	33	0	0	1	0	1	0	0	0	0	0	0	0	0	0	12	0	0	0	0
0.03	south35_all	80	6177	2217	1364	828	550	420	306	191	134	112	59	56	283	33	21	21	23	9	9	7	6	9	28	1	2	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	2819	689	550	382	252	237	189	42	72	72	19	15	271	13	7	7	13	3	7	0	5	7	25	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	6213	2229	1345	872	558	432	274	182	126	134	64	56	290	38	21	22	17	10	7	6	10	11	23	2	2	1	0	2	0	0	2	1	1	1	0	0	0	0	0	0	0	0
0.03	south36_active	80	2797	685	550	417	256	241	169	36	69	85	18	12	276	18	7	10	11	3	4	0	9	7	21	0	0	0	0	1	0	0	2	0	1	1	0	0	0	0	0	0	0	0
0.03	south37_all	80	6180	2232	1345	907	564	437	260	177	140	121	69	60	257	38	18	19	14	11	9	6	10	14	5	2	2	1	0	3	0	0	2	2	1	1	0	0	0	0	0	0	0	0
0.03	south37_active	80	2704	706	558	452	262	231	157	31	76	75	20	15	241	20	7	9	8	5	5	0	9	10	3	0	0	0	0	2	0	0	2	1	1	1	0	0	0	0	0	0	0	0
0.03	south38_all	80	6069	2282	1378	939	566	402	259	168	127	124	84	61	204	42	22	16	14	11	10	6	8	17	3	1	1	2	0	2	0	1	2	2	1	1	0	0	0	0	0	0	0	0
0.03	south38_active	80	2562	696	541	463	260	201	144	30	65	72	22	12	192	25	9	9	10	5	8	0	7	13	3	0	0	1	0	1	0	1	2	1	1	1	0	0	0	0	0	0	0	0
0.03	south39_all	80	6088	2333	1308	896	559	381	272	166	142	113	75	56	144	36	25	20	15	10	9	6	7	16	10	0	1	2	1	1	0	1	0	2	1	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	2457	656	507	407	249	192	146	39	62	65	19	8	132	18	14	12	11	4	8	0	6	13	9	0	0	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	6052	2319	1298	859	529	374	285	158	134	97	71	62	117	35	32	19	14	9	15	8	3	14	18	0	1	2	1	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0
0.03	south40_active	80	2400	614	489	365	230	188	151	37	61	56	21	12	104	18	17	13	10	3	12	0	1	13	17	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
