label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163
0.03	north6_all	80	4853	1873	1414	956	774	578	829	1678	494	262	251	224	179	872	169	146	263	161	94	135	171	212	99	68	116	201	66	101	38	64	201	40	193	156	20	32	68	114	23	31	60	57	70	77	14	10	24	18	25	52	10	46	15	5	14	3	9	49	8	7	10	8	4	8	17	9	2	8	16	9	2	7	9	3	1	5	3	3	2	6	3	2	3	1	1	2	1	1	2	1	3	9	2	3	1	0	0	0	0	0	0	0	0	3	3	1	4	8	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north6_active	80	2590	483	722	350	392	181	618	1534	335	81	103	50	73	818	75	54	222	107	23	92	134	193	42	35	80	176	34	83	11	34	185	10	176	143	7	13	56	102	15	25	51	47	63	70	4	5	20	13	17	46	5	45	13	3	9	0	4	47	6	5	9	7	1	3	15	9	0	3	13	8	1	2	8	3	1	0	1	1	2	4	3	1	0	1	0	2	1	0	1	1	2	7	1	2	0	0	0	0	0	0	0	0	0	3	3	0	3	8	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	4901	1910	1410	960	801	547	777	1639	477	267	258	202	166	917	164	150	283	189	106	144	194	223	88	76	121	187	64	124	42	69	190	41	188	162	26	32	59	149	23	42	66	61	63	55	14	12	25	24	26	40	18	59	18	4	11	7	6	61	8	7	9	9	5	5	25	6	0	11	14	4	4	7	3	6	2	6	3	2	4	3	3	3	4	0	2	2	2	1	3	0	3	9	2	3	1	0	0	0	0	0	0	1	1	1	1	0	4	8	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	2656	484	736	347	407	166	585	1486	331	85	93	43	66	867	69	58	229	130	26	98	158	205	29	40	85	169	37	111	13	41	175	13	169	150	5	14	45	135	15	36	58	51	52	49	5	4	22	15	18	37	14	58	14	3	7	1	2	59	6	5	9	7	0	3	23	6	0	5	11	3	3	3	2	6	1	0	1	0	4	2	3	1	0	0	0	2	2	0	1	0	2	8	1	2	0	0	0	0	0	0	0	0	1	1	1	0	3	8	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	4870	1931	1441	930	809	545	748	1661	462	278	246	201	182	824	169	165	272	188	101	151	205	220	83	80	141	166	65	116	54	61	156	43	152	173	31	37	47	140	26	51	51	77	64	44	16	16	24	27	31	19	30	52	20	9	5	9	11	53	11	5	32	9	8	6	43	6	1	12	12	3	5	6	4	8	2	4	2	3	6	3	3	4	3	6	2	1	2	2	2	0	2	9	1	1	0	1	0	1	0	0	0	1	1	1	2	2	2	9	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	2588	518	755	352	416	171	564	1508	326	83	89	42	80	768	73	71	225	136	26	108	171	200	23	46	105	145	44	97	9	35	143	9	136	163	7	19	35	127	13	47	43	65	53	40	6	3	20	16	25	16	29	51	13	5	2	3	4	52	8	3	31	6	1	3	41	5	0	5	8	3	4	3	4	8	1	1	1	1	5	3	3	1	0	3	0	1	2	0	1	0	2	8	1	0	0	1	0	0	0	0	0	0	1	1	1	1	1	9	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	4754	1981	1399	932	788	538	725	1469	456	287	229	210	199	772	174	172	312	151	114	156	222	237	83	78	137	146	77	121	48	64	148	44	154	165	34	39	28	109	24	62	52	99	68	32	13	23	16	23	29	32	29	47	16	10	3	12	10	37	9	6	37	12	7	7	27	9	3	8	9	5	9	4	7	8	1	3	2	2	6	1	1	3	3	6	3	1	2	2	3	0	2	1	1	0	0	1	0	2	0	0	1	1	1	1	3	2	1	3	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	2517	526	721	329	409	179	547	1330	314	72	73	43	90	718	60	84	264	106	29	114	190	218	21	39	108	125	56	105	8	41	137	8	140	151	11	23	22	96	12	54	49	89	55	27	6	7	10	14	22	28	28	44	7	5	0	4	3	37	5	3	36	8	1	4	27	8	1	3	7	5	7	2	7	8	0	1	0	1	5	1	1	0	0	3	1	1	2	0	2	0	1	1	1	0	0	1	0	1	0	0	0	0	1	1	2	1	0	3	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	4711	1957	1410	871	807	545	701	1491	469	317	236	218	204	662	176	164	301	148	104	146	227	244	83	78	141	145	69	118	49	49	157	45	135	156	33	35	24	109	30	62	49	91	69	31	12	21	14	20	28	56	34	28	16	12	3	10	11	25	9	4	45	11	9	9	23	10	4	7	9	5	9	2	10	6	0	4	4	2	2	3	0	3	1	6	3	0	1	1	2	0	2	1	1	0	0	2	0	2	0	0	1	0	0	0	4	2	1	3	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	2492	511	715	316	412	192	521	1357	316	71	71	47	103	608	58	77	249	94	28	102	196	225	26	41	115	126	50	96	4	30	147	8	123	142	12	21	19	100	15	56	42	83	61	29	4	7	8	11	15	54	34	23	8	6	0	4	3	25	5	3	44	7	5	5	22	8	1	3	6	3	7	2	9	5	0	1	0	1	1	2	0	1	0	3	1	0	1	0	1	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	2	1	0	3	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	4745	1989	1421	957	786	569	804	1572	502	286	253	209	186	745	150	125	329	127	90	143	181	177	90	70	140	128	87	122	51	57	172	32	164	106	35	35	45	92	30	32	46	75	88	43	16	14	18	17	20	43	25	32	17	9	8	7	14	34	15	13	20	6	3	5	13	1	3	4	3	3	4	5	23	5	2	1	3	2	3	1	1	2	0	4	4	1	4	0	1	2	2	4	1	2	0	6	0	0	2	0	0	1	1	1	1	0	5	1	4	1	0	0	1	1	0	2	5	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north11_active	80	2504	527	711	375	409	203	629	1459	361	64	81	70	77	702	63	50	292	83	23	99	154	150	36	32	114	107	62	105	6	34	159	5	152	95	9	20	33	84	17	23	41	69	81	35	5	8	12	11	15	41	20	28	10	3	3	4	4	30	10	8	15	5	0	0	11	0	1	1	1	3	1	2	23	0	0	0	0	1	3	0	1	0	0	1	1	0	4	0	0	2	2	4	0	0	0	3	0	0	2	0	0	0	1	0	0	0	5	1	4	1	0	0	1	0	0	1	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	4581	1938	1382	983	789	553	840	1614	474	278	276	209	197	726	165	130	355	121	98	135	177	191	87	81	158	152	86	110	50	50	171	34	130	103	31	33	47	106	31	41	61	87	110	46	18	15	19	19	27	61	23	39	18	11	6	8	11	40	18	12	23	5	3	6	18	5	3	4	3	5	4	5	24	4	1	1	2	2	1	3	0	1	2	3	3	1	2	0	1	1	3	5	1	4	0	6	1	0	2	0	0	1	2	0	1	0	5	2	4	1	0	0	1	1	0	2	5	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	2409	511	693	385	425	194	670	1501	339	68	89	63	78	671	75	49	321	83	30	90	141	169	35	45	132	132	58	93	6	28	156	5	116	91	6	17	34	98	18	29	55	83	102	42	5	6	12	13	19	58	19	36	7	3	3	2	5	36	16	11	19	4	0	0	16	4	1	3	2	5	0	2	24	0	0	0	0	1	0	2	0	0	1	1	2	1	2	0	0	1	2	5	0	2	0	3	1	0	2	0	0	0	2	0	0	0	5	1	4	1	0	0	1	0	0	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	4598	1918	1377	1001	766	546	866	1535	439	260	271	202	189	729	153	134	386	125	105	142	198	181	95	75	147	150	78	115	50	52	141	33	150	95	28	30	39	127	30	40	64	78	134	40	11	13	16	17	28	64	18	30	13	9	12	11	9	28	16	10	14	7	1	8	29	4	2	4	6	8	5	5	25	5	1	1	1	3	1	5	0	0	2	2	4	1	3	0	1	0	6	3	1	7	0	5	1	0	0	0	0	0	1	0	0	0	3	1	4	1	0	1	1	1	0	2	1	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	2387	521	681	383	420	205	696	1430	320	67	97	54	74	669	73	46	350	85	30	93	157	160	33	45	129	131	50	98	9	32	129	4	139	86	4	15	25	114	18	29	52	77	125	38	2	4	10	15	22	58	13	26	5	1	6	5	5	24	13	8	11	7	0	1	27	4	1	3	5	8	0	3	24	3	0	0	0	1	0	3	0	0	1	1	3	1	2	0	0	0	3	3	0	6	0	4	1	0	0	0	0	0	1	0	0	0	3	0	4	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	4612	1893	1410	952	756	550	885	1553	460	275	256	192	206	675	151	134	352	114	115	152	207	206	84	82	124	158	79	117	53	63	125	32	145	124	32	34	36	127	26	36	79	78	110	40	9	15	17	19	26	67	22	29	12	4	10	13	6	22	13	6	17	10	1	7	27	5	2	10	6	7	5	2	12	6	0	2	0	2	4	5	0	2	2	0	2	3	3	0	1	0	6	3	2	10	0	6	2	0	0	0	0	0	1	1	0	0	3	2	0	0	0	2	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	2385	504	754	353	405	207	702	1438	334	70	96	48	75	607	69	51	306	76	34	98	161	178	30	49	102	139	51	100	12	36	116	4	136	115	9	16	22	115	15	29	67	77	105	37	4	2	9	15	20	61	16	28	3	1	4	4	2	21	11	4	15	8	0	2	25	4	1	4	6	6	0	1	10	4	0	0	0	0	3	3	0	1	1	0	2	2	1	0	1	0	3	3	0	9	0	5	1	0	0	0	0	0	1	1	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	4664	1946	1460	959	754	585	856	1522	443	275	249	207	208	689	145	139	365	121	121	150	194	187	91	69	105	159	76	112	42	74	140	28	165	138	26	33	34	114	37	28	88	93	122	39	14	18	22	19	20	52	21	25	11	5	11	10	3	15	10	10	14	10	2	10	23	9	2	7	7	7	6	1	6	8	0	2	0	2	5	4	2	2	2	0	1	4	4	1	1	1	5	3	3	14	0	5	2	2	0	0	0	1	1	1	0	1	0	3	1	0	0	3	1	0	0	0	1	0	1	0	0	0	1	1	0	1	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	2426	509	774	385	392	207	651	1393	320	65	88	53	86	628	68	54	318	76	39	95	156	162	34	38	86	133	53	100	11	46	131	3	160	120	7	17	22	101	19	27	77	92	117	35	4	2	8	14	18	48	16	24	4	2	4	3	1	14	9	9	10	7	1	4	21	7	1	1	7	6	3	1	3	6	0	0	0	0	5	1	2	1	1	0	1	2	2	1	1	0	3	3	0	14	0	5	0	1	0	0	0	1	0	1	0	1	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	4590	1920	1449	984	781	606	803	1501	463	288	247	219	205	673	149	154	356	132	113	129	174	197	66	67	115	168	78	112	33	86	137	28	177	126	30	33	39	176	39	44	87	73	74	33	12	19	23	16	16	58	24	31	15	8	8	10	5	14	12	9	18	11	3	6	19	6	3	6	6	3	5	1	7	11	0	2	1	1	5	5	2	3	1	0	0	3	3	1	1	2	4	2	2	13	0	5	2	3	0	0	2	2	1	5	0	1	0	3	1	0	0	3	1	0	0	0	1	0	0	0	0	0	2	1	0	1	2	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	2	0	1	0	0	0	2	0	0	0	0	0	0	0	0
0.03	north16_active	80	2388	495	750	392	396	207	593	1385	332	65	86	55	89	615	64	65	289	78	37	85	137	167	26	35	81	134	59	98	7	51	130	4	169	108	8	18	26	167	20	41	76	72	71	28	3	1	11	10	12	56	20	29	8	2	3	1	2	12	11	8	15	7	1	4	17	3	0	1	6	1	3	1	5	8	0	0	1	0	5	2	2	1	0	0	0	1	2	1	1	0	2	2	0	13	0	5	0	1	0	0	0	1	0	4	0	1	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	north17_all	80	4519	1909	1418	997	794	598	763	1549	466	293	259	214	203	855	178	163	337	135	103	137	167	198	70	68	128	153	63	125	32	87	175	27	185	123	28	25	35	151	34	35	63	111	91	29	13	16	24	12	27	55	19	35	20	10	9	7	3	16	16	15	12	7	3	8	12	9	6	4	6	5	5	0	8	7	2	3	2	0	4	4	3	5	1	1	0	2	3	2	0	2	3	2	1	11	1	6	1	3	2	0	2	2	1	4	0	1	0	4	1	1	1	2	1	0	0	1	1	0	0	0	0	0	2	0	0	1	2	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0
0.03	north17_active	80	2347	485	731	418	383	190	557	1437	323	62	90	53	91	796	79	70	274	78	37	90	128	173	30	36	98	124	48	106	6	52	165	3	173	105	4	14	21	145	13	31	54	111	87	27	4	1	11	6	16	55	16	32	13	2	3	0	2	14	11	10	9	3	1	5	10	5	1	3	6	1	4	0	6	5	1	1	2	0	4	1	2	4	0	1	0	0	2	1	0	0	1	2	0	11	0	6	0	1	2	0	0	1	0	3	0	1	0	4	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	north18_all	80	4621	1861	1423	972	825	579	788	1536	518	277	265	220	200	771	187	148	302	141	99	138	187	172	60	79	159	118	58	151	40	75	160	32	169	96	29	23	42	158	29	46	52	90	115	40	9	19	19	14	25	64	22	31	16	12	7	4	5	17	16	12	16	7	4	6	7	7	6	3	8	5	5	1	10	7	2	1	3	0	2	2	4	5	1	2	0	0	2	2	0	1	2	1	0	4	1	3	0	2	3	0	4	1	2	4	1	1	0	1	0	1	1	0	0	0	0	1	2	0	0	0	0	0	2	0	0	2	2	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	4	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
0.03	north18_active	80	2398	475	748	395	399	195	605	1424	365	65	105	53	80	722	88	58	251	81	34	98	140	145	28	40	128	92	45	133	7	48	147	7	156	89	6	12	27	152	7	39	44	84	108	38	4	6	9	10	13	64	19	28	12	3	3	1	4	15	10	6	15	5	1	3	6	3	1	2	8	2	3	1	10	5	1	1	2	0	1	1	2	4	0	1	0	0	0	0	0	0	0	1	0	4	0	3	0	0	3	0	1	0	0	3	0	1	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
