label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127
0.03	south23_active	80	30936	5808	4612	2093	2988	1833	1262	1464	1496	460	641	1056	1228	366	554	250	183	320	398	129	160	245	106	86	72	217	60	126	69	61	76	58	54	44	45	50	59	32	50	43	25	11	37	13	25	28	14	20	20	10	35	11	30	7	11	5	4	5	16	5	7	3	8	2	1	2	4	2	2	3	1	1	0	2	1	1	3	1	5	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	49067	11419	8635	4371	5112	3489	2403	2542	2390	1074	1191	1737	1927	695	966	494	399	547	629	294	322	412	234	192	149	343	143	204	126	137	129	112	104	77	80	97	93	61	81	66	53	40	53	33	31	37	24	40	22	17	47	13	31	8	18	22	9	8	20	18	14	6	17	6	2	4	12	3	5	2	2	3	2	2	4	1	7	6	3	2	1	0	2	3	0	2	0	2	1	1	0	1	4	1	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south24_active	80	31004	5723	4682	2096	2940	1875	1262	1499	1427	452	643	1073	1213	353	564	244	187	316	382	136	168	253	109	83	68	221	67	122	61	63	69	54	53	41	50	62	44	36	56	35	25	16	33	14	22	23	9	28	16	8	37	8	24	7	14	10	5	3	18	6	11	4	8	3	1	2	3	2	5	2	1	2	1	2	1	1	2	5	3	2	0	0	1	3	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	48859	11592	8549	4389	5092	3505	2427	2490	2479	1103	1196	1685	1775	700	944	519	372	528	638	299	330	432	222	190	165	405	156	196	118	108	112	120	109	92	82	106	97	75	102	61	42	56	66	31	24	51	23	39	20	12	44	14	18	6	14	20	8	8	15	18	25	7	18	9	3	6	7	3	5	4	2	2	1	1	3	2	7	6	5	2	2	0	3	2	5	1	3	1	0	1	0	0	3	0	0	0	1	0	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south25_active	80	30923	5848	4647	2072	2983	1935	1273	1486	1480	472	608	1044	1106	359	532	245	178	306	406	137	167	270	111	85	84	271	71	109	53	55	63	57	58	53	44	67	50	40	61	36	25	27	43	14	15	31	9	24	11	6	32	7	9	3	10	10	5	5	11	4	13	6	10	6	1	2	2	1	4	2	2	1	1	1	2	2	2	5	5	2	0	0	1	2	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	48532	11555	8543	4414	4995	3487	2340	2358	2433	1140	1200	1729	1869	682	932	520	369	508	649	299	341	448	192	177	167	406	149	202	104	107	114	114	100	101	91	116	100	82	108	46	46	48	68	35	35	65	22	45	14	14	42	15	23	9	15	20	8	11	16	9	29	6	20	9	8	8	9	6	5	7	3	2	3	0	11	3	6	6	3	0	2	0	3	3	5	0	3	0	0	4	1	0	3	0	0	0	1	0	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	30554	5873	4682	2069	2879	1950	1178	1386	1441	481	603	1054	1190	325	531	243	171	296	405	142	175	272	92	82	78	269	68	112	48	57	63	55	46	57	43	69	50	44	66	27	33	23	38	17	20	41	10	28	3	9	31	7	10	7	10	9	4	8	10	2	14	5	12	8	6	2	3	1	4	1	3	1	1	0	10	2	2	5	3	0	1	0	1	3	4	0	0	0	0	3	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	47977	11549	8439	4421	5042	3488	2353	2334	2417	1168	1199	1797	1782	719	931	519	408	505	674	291	338	416	200	173	168	417	142	197	101	108	126	110	99	102	86	93	111	88	99	35	47	49	62	45	46	64	31	34	22	19	54	13	29	11	10	8	8	13	20	8	25	4	15	9	8	8	5	10	6	7	5	1	3	1	12	2	5	4	3	1	2	0	2	1	5	1	3	0	0	5	1	0	3	0	2	0	1	0	0	0	0	1	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	30120	5895	4618	2048	2884	1960	1188	1344	1386	517	596	1098	1141	342	538	231	176	300	435	131	172	247	92	83	77	290	64	108	47	51	68	54	52	55	48	50	57	45	54	22	34	22	32	21	22	43	20	20	6	12	29	7	17	7	4	7	2	11	11	4	11	4	5	6	6	2	3	3	4	1	5	0	1	1	11	1	2	4	3	1	1	0	0	1	4	0	0	0	0	3	1	0	3	0	2	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	47679	11511	8354	4476	5019	3400	2414	2384	2356	1107	1197	1802	1877	699	950	517	436	517	666	298	324	408	216	170	181	379	140	180	112	120	128	109	105	84	79	92	109	79	97	39	52	44	64	42	53	61	35	28	24	22	54	15	39	15	14	23	8	19	18	10	16	4	8	9	7	8	8	9	5	7	7	0	4	1	12	4	5	1	1	4	1	1	1	2	0	1	5	0	0	4	3	1	0	0	2	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	29983	5882	4489	2112	2883	1916	1197	1344	1373	496	580	1098	1212	343	547	222	195	290	421	134	184	217	104	74	83	257	67	91	51	59	68	58	57	36	39	53	62	37	51	18	30	21	35	22	26	43	22	18	9	13	26	8	16	10	6	7	0	15	11	4	12	3	4	6	6	2	4	4	3	2	5	0	2	1	11	3	2	1	1	2	1	0	0	1	0	0	2	0	0	3	2	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	47914	11449	8321	4484	5154	3351	2480	2378	2476	1112	1169	1785	1815	701	935	496	449	557	700	306	316	412	228	185	183	363	137	178	113	126	123	113	101	75	77	95	115	74	100	41	59	42	58	36	47	67	35	28	31	22	44	13	39	20	16	28	8	21	18	12	16	9	6	7	2	4	8	8	4	9	8	0	4	2	2	2	3	1	1	5	0	1	1	1	0	1	2	0	0	4	2	1	0	1	2	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	30190	5892	4535	2115	2992	1867	1271	1329	1464	497	562	1140	1166	361	534	216	209	319	463	144	171	225	103	87	91	238	64	97	50	62	64	58	55	31	36	53	68	36	58	21	27	20	23	20	23	44	19	16	13	13	20	6	21	12	5	11	1	16	12	5	15	4	2	4	0	0	2	4	3	5	5	0	2	1	2	2	0	1	0	3	0	0	0	0	0	0	2	0	0	3	1	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	48640	11498	8412	4528	5155	3394	2500	2405	2414	1109	1162	1806	1775	725	917	525	430	567	687	313	301	418	236	197	191	363	148	154	115	133	118	126	100	76	72	97	105	76	126	43	52	34	53	24	45	76	30	32	25	19	30	16	35	18	15	23	7	21	10	12	18	10	4	5	5	4	8	6	2	8	7	0	4	2	0	2	1	2	1	4	0	1	1	1	1	1	2	0	0	2	4	1	0	2	1	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
0.03	south30_active	80	30668	5920	4610	2125	3026	1896	1299	1312	1446	509	581	1192	1120	377	535	235	204	320	437	148	157	235	107	97	99	220	66	86	47	62	66	70	50	33	26	59	63	37	78	18	19	20	25	15	26	44	12	13	9	13	18	8	17	9	7	7	1	13	7	6	15	4	1	3	1	0	3	3	2	5	3	0	1	1	0	2	0	1	0	2	0	0	0	0	0	1	2	0	0	0	3	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	48697	11562	8426	4531	5161	3457	2398	2453	2456	1142	1197	1868	1744	691	966	495	413	555	652	280	350	399	235	192	164	359	163	211	119	149	119	90	88	95	83	101	104	48	129	31	72	39	64	39	47	49	21	35	21	18	39	16	29	11	14	29	10	14	38	13	9	13	7	2	3	5	10	7	4	6	8	5	2	1	8	1	3	1	2	1	1	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1
0.03	south31_active	80	30593	5823	4658	2146	2914	1886	1225	1383	1501	487	592	1181	1127	344	577	213	207	324	416	116	195	239	116	93	77	234	72	106	54	84	60	46	43	47	44	67	72	30	77	17	42	18	42	18	27	35	9	21	10	13	31	9	14	5	7	22	3	4	30	3	4	11	5	0	2	1	7	6	3	5	5	3	0	0	5	1	3	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	48597	11478	8426	4498	5129	3475	2367	2405	2392	1103	1157	1782	1811	697	954	513	415	551	643	279	338	411	239	205	175	371	168	193	124	144	128	104	91	93	78	93	105	60	107	40	74	45	49	38	47	47	32	26	16	17	41	13	24	13	16	21	8	13	22	13	10	9	14	6	4	6	5	8	4	5	8	5	4	3	6	2	2	1	1	1	1	0	1	1	1	0	1	0	0	1	0	1	1	0	0	0	0	1	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1
0.03	south32_active	80	30672	5778	4740	2182	2952	1856	1245	1349	1449	488	582	1102	1140	354	564	225	202	320	391	115	187	225	129	91	80	269	77	98	57	73	63	63	46	44	43	52	74	35	70	19	40	21	33	19	30	34	15	15	7	11	22	8	15	5	9	15	4	6	16	5	5	7	7	1	2	1	2	6	3	5	5	3	1	1	5	1	2	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	48499	11584	8318	4429	5031	3499	2371	2412	2443	1073	1156	1683	1796	709	936	510	398	550	706	272	354	398	235	196	173	364	165	186	129	136	128	105	102	82	68	96	94	73	112	38	88	43	48	38	53	44	29	29	20	16	44	14	23	16	15	16	6	13	21	13	13	7	20	9	5	7	5	6	3	6	11	3	4	4	5	1	2	1	1	2	1	0	0	2	1	0	1	0	0	1	7	2	1	0	0	0	1	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	30639	5902	4637	2124	2858	1907	1270	1373	1469	451	604	1016	1120	362	552	228	196	330	398	111	196	225	126	95	83	259	75	100	58	57	71	67	60	38	38	64	66	40	62	16	41	20	22	19	32	34	13	15	11	8	26	8	13	6	8	13	3	7	15	6	12	3	8	2	2	3	1	5	3	4	9	2	1	2	4	0	2	1	0	1	0	0	0	0	1	0	0	0	0	0	7	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	47900	11477	8379	4358	4978	3478	2388	2396	2448	1047	1131	1704	1884	679	947	502	402	564	671	273	336	378	224	192	177	349	154	166	129	123	121	110	103	77	85	98	93	76	99	49	64	40	41	34	52	34	32	25	24	15	32	9	21	15	18	21	5	14	17	13	13	12	25	7	5	5	6	4	4	3	10	1	5	5	1	4	4	0	2	1	1	0	0	6	4	0	1	0	0	1	7	2	1	0	0	2	1	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0
0.03	south34_active	80	30503	5821	4582	2056	2852	1906	1295	1378	1432	459	608	1034	1205	352	548	225	178	315	384	116	183	210	110	98	86	248	72	92	54	51	64	70	65	41	50	51	67	39	53	21	29	18	21	17	31	22	13	14	13	8	13	5	12	8	9	13	4	7	10	7	12	7	11	2	1	3	1	2	3	1	9	1	2	4	0	2	2	0	0	0	0	0	0	0	4	0	0	0	0	0	7	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	48347	11637	8367	4470	4805	3515	2354	2379	2523	1053	1169	1708	1995	712	933	502	408	559	642	282	333	412	237	174	176	352	139	187	125	116	117	96	120	73	83	109	91	77	86	42	60	44	40	31	65	46	27	30	25	19	29	12	20	18	15	35	4	10	9	8	18	13	26	4	3	5	7	4	5	5	12	2	3	5	4	3	5	2	2	4	0	1	0	6	4	0	1	5	0	1	7	1	1	0	0	2	1	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0
0.03	south35_active	80	30647	5944	4528	2056	2749	1927	1275	1331	1456	461	641	1041	1299	353	531	233	177	307	383	120	174	245	113	94	85	231	61	120	51	55	62	56	79	42	47	60	59	42	44	18	32	16	18	16	37	34	11	16	13	9	14	7	10	10	9	27	4	6	3	7	11	7	14	1	1	3	1	2	4	2	11	2	1	4	4	2	3	2	0	3	0	0	0	0	4	0	0	0	0	1	7	0	1	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	47934	11649	8320	4485	4964	3460	2322	2417	2504	1074	1182	1735	1975	687	967	505	406	585	635	289	313	413	230	183	169	300	151	193	125	145	98	98	101	76	93	102	125	73	99	44	55	48	38	37	58	39	28	38	22	21	17	19	15	19	15	35	10	15	14	9	18	13	21	3	5	6	5	6	6	5	15	4	3	3	5	6	5	2	1	4	0	1	0	6	4	0	0	5	0	1	0	0	3	1	0	2	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
0.03	south36_active	80	30017	5949	4538	2099	2825	1896	1264	1329	1434	469	625	1058	1284	336	541	234	175	328	393	128	155	264	102	101	80	179	65	123	53	73	53	55	58	50	50	59	71	44	53	20	33	23	19	14	35	26	12	24	12	10	8	10	7	11	8	26	7	11	8	9	11	5	12	1	2	4	1	2	4	1	13	3	1	2	4	3	3	2	0	4	0	0	0	0	3	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	48533	11570	8235	4411	5003	3443	2386	2354	2569	1054	1216	1691	1916	658	961	517	430	564	570	294	323	447	250	169	169	341	161	201	123	156	106	103	104	80	96	88	107	74	116	45	57	47	39	29	60	49	20	44	15	22	27	18	20	17	14	31	10	12	19	14	12	9	8	5	5	4	3	6	5	9	17	6	4	3	6	6	7	2	0	4	0	1	0	6	1	1	0	9	0	1	0	0	2	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	30422	5902	4574	2071	2885	1872	1296	1307	1493	490	636	1029	1185	324	545	245	181	315	331	136	160	284	122	88	79	210	81	134	60	87	56	55	61	50	48	47	51	47	66	27	41	20	19	11	32	36	9	32	6	8	15	10	10	8	8	20	6	9	13	10	4	2	5	2	2	2	1	3	3	2	7	5	1	1	4	3	6	2	0	4	0	0	0	0	0	1	0	4	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	48334	11544	8266	4355	5090	3411	2440	2398	2495	1107	1209	1678	1827	636	940	549	422	541	591	278	331	447	228	171	164	314	167	175	113	168	112	102	107	71	85	63	107	86	127	47	57	50	57	32	56	52	26	46	22	19	33	18	17	22	20	29	11	18	32	15	7	9	11	7	7	4	4	6	6	7	21	6	4	4	7	4	5	0	1	3	0	1	1	2	1	1	0	4	0	1	0	0	2	1	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	30412	5864	4607	2056	2945	1841	1304	1424	1485	515	627	1022	1099	307	546	273	191	290	340	130	164	280	118	83	72	171	87	105	53	85	58	59	66	47	40	37	52	53	77	26	40	24	26	16	33	40	12	40	11	8	20	10	8	13	10	17	6	15	26	9	3	3	4	3	2	3	3	3	2	1	11	5	1	0	4	1	4	0	1	2	0	1	0	0	0	1	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	48263	11359	8415	4314	5217	3458	2501	2338	2552	1089	1176	1685	1853	681	914	535	430	548	574	303	334	465	225	147	162	306	161	178	112	165	113	111	112	69	85	65	91	85	131	48	70	39	59	30	63	38	25	47	26	14	32	14	25	19	15	25	8	20	42	17	9	9	17	4	6	3	6	5	7	8	17	6	4	4	2	5	6	0	1	1	0	1	1	2	0	1	1	8	0	0	0	1	0	0	0	0	1	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0
0.03	south39_active	80	30364	5707	4700	2042	3094	1886	1328	1380	1577	506	610	1017	1145	353	546	262	188	292	340	133	170	286	110	69	69	174	87	101	49	83	58	62	68	39	44	35	48	52	68	24	49	16	28	17	38	27	14	37	11	6	21	8	18	11	7	13	4	12	33	11	3	3	10	2	1	2	5	3	2	1	7	5	2	0	0	3	4	0	1	0	0	1	0	1	0	1	1	5	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0
0.03	south40_all	80	48128	11400	8479	4426	5200	3456	2490	2374	2452	1094	1208	1663	1893	722	911	535	407	587	574	288	330	475	225	157	148	279	142	176	117	128	124	100	116	70	92	68	99	82	114	48	79	36	66	29	49	41	31	48	29	17	28	17	36	18	16	36	10	26	43	11	11	7	18	5	6	3	6	4	6	4	8	10	4	3	4	6	2	0	1	1	0	2	1	1	0	1	1	8	0	1	0	1	1	0	1	0	1	0	1	0	1	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south40_active	80	30268	5747	4662	2108	3084	1886	1309	1402	1518	480	604	974	1174	377	554	251	189	317	344	121	167	288	114	67	59	165	74	98	49	59	63	54	72	35	50	34	50	48	62	24	45	17	38	18	32	26	17	37	11	8	22	10	21	10	5	25	6	15	38	9	4	3	11	1	2	2	5	3	2	1	6	9	2	0	3	4	1	0	1	0	0	1	0	1	0	1	1	5	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
