label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127
0.03	south23_active	80	17858	15972	5245	3433	2417	1178	952	1310	734	1156	1169	407	452	710	459	249	224	260	529	351	313	148	196	88	84	212	60	84	109	128	111	28	97	59	75	30	23	84	40	51	42	16	24	52	42	8	34	18	11	7	4	46	11	15	3	2	18	6	7	6	1	3	6	4	6	5	1	1	1	2	3	1	0	4	3	0	0	0	0	1	0	3	1	0	6	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	31666	24954	9216	6104	4371	2529	2059	2367	1502	1958	1853	841	882	1141	793	547	446	481	821	650	479	300	360	211	157	335	143	195	181	233	172	85	149	130	117	71	65	86	68	71	73	52	39	72	61	21	42	27	24	16	20	46	26	12	10	8	25	8	9	8	9	5	6	5	8	7	3	5	2	5	4	8	1	3	6	2	3	3	2	2	1	1	1	1	2	0	1	1	2	1	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	17869	15842	5172	3364	2409	1185	942	1345	745	1161	1149	383	439	725	463	276	219	254	526	370	289	148	207	101	77	207	63	116	99	146	120	35	81	71	75	37	25	61	47	49	51	26	21	46	37	9	24	13	9	8	6	37	12	5	4	4	19	4	7	5	0	3	5	2	7	6	1	0	1	4	2	3	0	3	5	1	1	2	0	1	0	1	1	0	1	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	31686	24942	9244	6070	4457	2558	2051	2362	1567	1932	1849	857	856	1176	759	587	451	457	917	647	483	290	349	200	170	311	145	200	190	237	145	82	152	119	118	73	60	99	71	95	62	53	50	70	46	18	39	22	29	22	20	32	24	12	14	7	23	7	5	7	9	6	6	4	6	10	3	5	1	9	3	8	0	3	9	3	3	5	3	1	1	2	1	1	2	1	1	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	17882	15823	5201	3311	2479	1195	942	1321	791	1139	1181	399	433	711	448	308	219	231	600	371	302	148	201	96	83	191	74	120	105	141	77	36	76	60	79	37	24	59	44	65	41	30	24	43	33	7	24	12	16	14	7	22	12	6	5	3	19	2	3	4	1	3	5	1	4	6	0	0	0	4	1	4	0	3	9	2	2	3	0	0	0	2	1	0	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	30574	23780	8991	5800	4357	2573	2033	2285	1497	1936	1842	833	858	1134	715	576	442	466	880	625	441	277	330	190	186	288	140	214	186	217	151	82	149	105	103	81	53	82	64	89	57	54	47	54	41	15	43	25	24	26	20	22	16	10	12	5	19	8	10	13	9	7	5	1	9	13	9	2	2	9	2	7	0	2	7	3	4	5	1	2	3	1	2	1	2	1	0	0	0	2	1	0	0	2	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	17074	14966	5069	3064	2405	1202	932	1274	716	1138	1130	382	439	699	389	305	211	233	559	368	286	150	171	89	86	180	81	120	103	126	79	39	75	60	59	43	18	39	39	62	30	28	22	30	31	6	20	14	16	13	8	13	6	5	4	3	14	4	5	4	2	4	5	0	6	8	7	0	0	3	1	4	0	2	7	2	3	3	0	0	1	1	1	1	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	29458	22623	8754	5693	4103	2581	1958	2207	1395	1881	1785	876	840	1098	718	549	446	440	849	546	426	267	317	189	194	279	156	203	171	222	153	82	142	98	111	84	56	78	52	85	67	52	56	55	47	13	33	35	36	34	18	20	21	15	14	5	17	12	11	12	8	8	5	4	11	11	10	1	4	12	2	7	2	1	6	3	5	3	1	2	3	1	1	1	1	1	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	16196	14267	4946	3031	2187	1178	883	1184	666	1088	1096	395	408	698	367	282	211	208	525	333	257	135	161	84	90	191	86	103	92	125	79	40	70	58	57	48	21	33	32	56	35	26	34	26	35	5	15	15	22	18	9	7	9	8	5	3	13	6	5	3	3	6	4	3	6	6	8	0	1	7	2	3	1	1	6	1	3	1	0	0	1	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	28377	21764	8344	5604	4029	2529	1952	2150	1340	1812	1767	809	793	1038	714	516	427	431	734	528	440	263	269	194	159	262	151	176	160	189	149	84	141	96	105	81	50	69	40	73	60	36	46	53	36	14	40	41	32	28	17	20	24	13	10	4	21	13	11	13	11	8	6	5	9	8	8	0	4	9	3	4	2	0	1	2	4	2	0	1	2	1	2	1	1	0	0	1	0	2	0	1	1	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	15427	13593	4617	3016	2137	1126	894	1122	610	1008	1034	333	384	607	371	245	204	192	438	297	263	129	130	91	67	162	82	83	75	100	90	42	83	58	55	51	15	29	23	44	31	12	26	28	22	7	14	23	17	13	8	7	10	9	3	2	13	6	4	4	3	5	5	3	5	4	8	0	1	6	3	2	1	0	1	0	1	1	0	0	1	1	1	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	28417	21932	8445	5718	4023	2569	1944	2123	1305	1734	1812	813	783	1017	716	525	422	443	683	510	482	264	288	197	157	264	160	159	161	190	152	90	139	89	104	85	58	65	53	74	57	31	36	85	37	15	38	38	35	36	20	19	25	16	11	4	27	12	12	9	8	9	8	6	8	4	5	1	4	12	3	5	6	0	1	3	4	0	0	1	0	0	2	0	1	0	0	1	0	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	15345	13810	4625	3128	2156	1144	878	1082	589	960	1051	346	370	620	399	248	198	208	406	288	286	138	153	93	72	155	85	79	78	106	93	41	78	52	52	50	19	39	33	49	30	12	23	36	23	6	14	20	18	15	10	7	14	10	4	2	21	5	5	6	1	6	6	3	4	2	5	1	1	10	3	3	4	0	1	1	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	29420	22941	8621	5961	4273	2582	1920	2241	1369	1777	1939	833	786	1117	739	584	434	411	684	487	528	260	271	222	160	263	157	175	167	172	150	82	142	88	127	72	57	74	50	61	54	29	37	83	40	17	40	39	25	41	21	22	24	16	10	8	22	11	8	18	11	10	9	2	6	4	3	3	4	7	2	3	5	0	1	3	3	1	1	1	0	1	1	0	0	0	1	0	0	1	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	16235	14358	4803	3377	2356	1155	881	1149	635	986	1176	359	378	671	421	299	205	192	416	270	347	135	144	102	79	143	89	93	89	106	97	41	82	48	76	46	22	49	30	37	25	12	19	46	22	10	21	28	16	18	12	7	12	10	4	5	17	4	3	14	3	7	6	0	1	3	3	3	2	5	1	2	3	0	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	31425	24675	9192	6148	4450	2594	2067	2420	1492	1995	1883	916	838	1342	801	547	480	468	854	589	531	270	326	204	173	361	161	159	190	232	173	94	148	87	117	95	51	77	69	87	52	36	38	64	41	33	53	29	18	26	16	37	19	15	9	10	22	10	6	11	14	8	10	7	9	16	6	4	2	8	4	3	2	4	2	4	0	0	1	0	4	3	5	2	0	3	2	0	3	2	1	0	0	1	0	0	0	1	3	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
0.03	south31_active	80	17628	15676	5223	3502	2478	1202	943	1354	699	1226	1155	433	379	839	429	264	240	249	583	355	361	117	185	104	87	202	81	86	133	153	105	36	77	42	50	53	20	39	38	66	32	14	27	49	27	19	26	17	8	20	7	21	13	7	2	3	17	6	4	8	10	4	3	1	4	13	3	1	0	4	1	2	0	2	0	4	0	0	0	0	2	1	4	2	0	0	1	0	3	2	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
0.03	south32_all	80	31565	25266	9246	6283	4380	2585	2001	2378	1446	1990	1942	861	886	1343	785	533	488	483	876	605	541	289	309	215	178	398	163	177	186	245	149	98	147	80	116	89	57	92	70	84	57	39	38	82	48	31	54	24	26	29	19	42	19	19	12	9	26	13	8	13	10	8	3	8	5	6	13	2	3	7	9	4	2	4	3	3	0	0	1	2	3	2	3	2	0	1	2	0	0	2	3	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
0.03	south32_active	80	17785	16169	5287	3606	2426	1208	919	1343	714	1235	1201	400	397	857	412	259	232	247	569	362	369	133	181	115	92	227	80	90	130	166	83	33	90	41	57	49	22	60	37	61	30	19	21	59	31	18	22	12	15	19	8	28	7	7	6	3	18	7	6	8	6	4	0	1	3	3	12	1	0	4	1	1	0	2	0	3	0	0	0	1	1	0	2	2	0	0	1	0	0	2	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
0.03	south33_all	80	31697	25179	9334	6204	4492	2583	1987	2396	1456	1984	1916	852	890	1296	784	524	479	493	863	616	542	297	329	211	173	394	173	167	195	225	169	95	143	98	145	85	57	108	65	85	57	35	31	78	45	30	47	26	27	21	16	45	17	20	13	15	20	13	4	9	8	8	2	6	11	8	14	2	4	5	13	5	2	3	3	2	0	0	1	2	2	3	3	4	2	1	2	0	0	2	2	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south33_active	80	17965	15979	5358	3487	2480	1202	880	1338	723	1245	1180	405	420	812	430	269	212	245	544	369	365	158	194	112	87	245	84	83	129	153	111	36	93	53	61	45	22	67	31	58	30	19	13	46	27	18	25	10	14	11	5	31	8	9	8	10	11	6	2	4	6	4	0	1	8	6	14	1	1	3	6	1	0	2	0	1	0	0	0	1	0	1	2	4	0	0	2	0	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south34_all	80	31620	25199	9314	6222	4351	2608	1965	2427	1477	1955	1966	855	885	1260	757	537	462	474	795	561	575	302	343	202	184	380	164	170	197	208	164	100	139	97	157	79	53	103	55	81	49	31	33	74	43	23	58	31	27	20	18	28	21	26	12	14	17	9	6	10	6	5	3	8	10	9	16	1	4	3	12	3	1	2	2	3	0	1	1	2	1	1	2	3	2	0	2	0	0	0	2	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	17878	16134	5361	3477	2379	1238	876	1372	741	1206	1208	417	420	769	419	269	208	235	484	334	398	168	210	108	78	216	88	87	131	148	114	42	92	56	77	48	20	59	28	45	29	16	14	49	25	12	31	15	13	7	7	21	11	12	8	8	11	4	3	4	5	3	1	1	7	6	15	0	1	3	5	0	0	1	1	1	0	0	0	1	0	1	2	3	0	0	2	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	31574	25103	9389	6151	4372	2624	1944	2425	1493	1940	2009	844	896	1223	776	562	492	488	701	520	526	312	377	185	186	341	178	185	238	181	183	97	133	98	152	91	42	96	63	78	54	33	33	68	41	30	51	27	27	28	12	17	18	30	10	11	19	7	5	8	6	5	6	7	10	10	21	1	5	3	16	1	2	1	2	5	0	2	1	0	0	1	0	3	3	1	2	1	0	1	2	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	17819	15894	5484	3382	2385	1230	874	1360	742	1190	1223	398	433	750	435	290	216	257	422	303	349	179	250	94	80	192	90	100	155	121	127	50	86	57	85	56	16	46	40	44	35	17	13	43	23	20	38	16	18	10	3	10	10	14	5	7	10	3	1	3	6	2	4	1	6	8	16	0	1	3	9	0	0	0	1	2	0	0	0	0	0	1	0	2	1	1	2	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	31245	24982	9218	6072	4389	2645	1961	2342	1478	1909	1876	848	870	1204	775	593	461	457	731	565	542	293	373	194	184	339	189	181	261	192	191	105	155	109	144	97	43	67	80	81	56	26	34	67	36	28	54	27	35	34	12	9	24	28	9	9	13	6	9	6	8	5	5	12	4	8	13	3	5	6	12	0	2	1	1	6	0	3	1	0	0	0	0	2	2	1	2	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	17513	15716	5376	3334	2350	1233	898	1292	712	1161	1108	413	420	751	432	303	199	244	421	331	369	170	238	106	71	196	95	93	183	123	118	55	109	61	85	57	17	29	58	44	34	11	15	40	19	19	41	16	24	18	5	4	18	14	3	4	4	3	4	2	8	2	4	3	2	6	7	1	2	3	10	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	30052	23915	8862	5914	4273	2569	2004	2252	1407	1812	1828	795	857	1181	783	570	457	450	765	536	458	288	349	193	197	322	169	175	245	179	204	94	148	99	116	94	41	73	81	92	63	29	38	76	34	30	48	36	35	28	17	17	18	24	8	18	18	6	7	10	6	3	6	10	7	7	13	2	3	7	5	1	1	3	2	6	1	3	2	0	3	0	2	2	2	1	2	2	2	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	16732	14951	5033	3200	2310	1156	911	1241	672	1065	1064	377	403	746	431	300	190	219	457	319	283	165	202	98	76	177	76	82	169	113	123	52	97	53	64	59	17	46	59	49	36	14	20	54	21	20	32	22	26	15	7	10	12	12	2	13	8	4	3	5	4	2	5	5	2	5	6	1	1	2	5	0	0	0	2	2	0	0	0	0	2	0	2	0	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	29267	22862	8507	5797	4118	2457	2019	2164	1386	1800	1762	837	810	1179	782	532	436	417	775	548	491	289	345	186	195	325	160	162	248	190	196	91	147	99	100	80	51	81	81	98	68	26	39	72	28	28	36	39	33	30	20	26	20	16	11	23	20	12	6	13	8	3	6	11	8	5	12	4	4	6	1	2	1	2	8	3	1	2	2	0	3	0	4	4	1	1	1	1	3	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	15946	14237	4688	3151	2163	1104	901	1168	663	1072	1068	382	387	727	449	277	187	196	484	341	297	154	204	94	79	199	66	87	166	131	112	45	92	55	56	46	23	46	57	52	41	16	23	43	17	14	27	23	25	15	9	16	15	8	4	16	13	6	3	8	4	1	4	5	3	5	9	1	2	1	1	0	1	0	2	1	0	1	0	0	2	0	4	3	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	29391	22598	8589	5831	4138	2479	2025	2156	1386	1821	1811	852	823	1145	775	537	403	422	801	561	495	299	299	186	187	314	131	161	189	203	179	97	153	79	78	86	56	91	69	92	55	33	34	79	38	24	24	37	20	42	20	31	13	11	10	22	28	11	10	14	9	2	6	7	6	6	9	3	2	2	2	2	3	2	8	5	2	4	1	0	3	0	4	3	1	1	0	1	2	1	1	0	2	0	0	0	0	0	0	0	1	0	1	1	0	0	0	3	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	16154	14347	4663	3154	2217	1091	879	1157	664	1064	1065	381	395	673	426	265	174	210	513	358	313	152	175	77	82	196	58	88	112	144	106	48	86	41	44	47	22	51	44	48	28	20	25	58	27	9	17	23	15	30	7	21	9	7	4	13	16	6	5	7	3	1	3	2	2	6	5	0	2	0	1	0	2	0	2	3	1	3	0	0	2	0	4	3	0	1	0	1	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	30190	23452	8873	6070	4273	2508	2011	2252	1468	1942	1862	833	826	1192	818	550	401	435	818	629	511	304	306	174	180	320	145	181	191	200	196	91	157	73	100	90	52	86	82	86	53	35	29	87	48	24	33	25	27	39	20	36	20	12	11	13	29	14	8	14	13	3	5	6	5	7	7	2	3	9	5	1	3	0	6	4	2	3	1	0	2	0	2	3	2	1	1	0	1	1	2	3	1	1	0	0	0	0	0	0	1	0	1	1	1	0	0	3	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	16885	14744	4924	3348	2261	1123	899	1221	711	1169	1133	371	403	724	430	259	193	229	518	404	331	163	186	67	80	186	78	108	111	143	113	42	90	35	60	47	19	42	49	45	30	17	18	58	30	5	26	16	17	25	6	26	16	7	5	6	16	7	2	8	4	2	2	2	3	7	4	0	2	3	1	0	2	0	0	2	2	3	0	0	1	0	2	3	2	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
