label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163	Otu164	Otu165	Otu166	Otu167	Otu168	Otu169	Otu170	Otu171	Otu172	Otu173	Otu174	Otu175	Otu176	Otu177	Otu178	Otu179	Otu180	Otu181	Otu182	Otu183
0.03	north18_all	80	5622	3633	2357	1114	1143	641	620	425	793	467	513	366	277	585	449	146	194	136	305	297	156	252	130	172	96	87	67	77	148	37	101	39	74	25	40	61	28	50	23	48	22	16	66	25	24	18	29	14	41	16	31	17	13	7	20	12	20	8	8	14	6	11	26	0	11	8	10	5	13	6	9	5	7	6	5	6	4	3	4	2	3	3	2	1	1	2	3	2	1	2	0	4	5	3	2	2	2	0	2	1	1	3	2	2	1	0	3	0	0	1	1	0	1	0	1	0	1	3	2	1	1	1	1	0	0	2	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	3	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	3196	2147	1456	582	676	311	332	199	503	265	324	196	137	377	294	63	121	67	185	196	104	191	78	115	36	44	32	47	103	21	65	21	55	13	24	41	10	29	13	27	10	7	43	11	9	10	15	7	30	9	17	7	8	1	10	5	8	4	7	9	6	6	15	0	6	6	7	3	7	1	6	0	4	2	4	4	0	2	2	1	1	2	2	0	0	2	2	1	1	1	0	2	0	2	0	1	1	0	1	0	0	1	1	2	0	0	3	0	0	1	1	0	0	0	0	0	0	3	2	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	5574	3559	2325	1089	1112	633	653	413	755	469	488	361	289	625	444	159	198	143	283	326	161	262	127	163	90	95	60	74	164	40	102	38	69	28	33	66	27	40	30	59	19	22	63	24	20	17	31	15	36	23	39	17	14	2	13	9	24	9	8	27	10	10	26	1	13	9	8	5	14	9	6	4	4	4	7	5	3	2	8	4	3	3	0	3	1	7	4	2	4	3	3	1	4	3	2	1	2	2	1	2	0	3	1	2	1	0	4	0	0	1	1	0	1	0	1	0	1	3	2	0	1	1	2	1	0	0	0	0	0	1	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	6	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	3177	2143	1397	579	654	310	367	190	468	276	306	197	152	387	306	69	125	72	170	229	109	179	71	108	32	54	29	39	109	22	66	20	48	17	18	41	11	21	13	34	10	12	35	11	6	9	19	6	29	15	26	7	8	0	5	5	15	4	8	15	9	4	14	1	7	4	5	3	7	3	5	0	3	0	6	3	0	1	4	1	1	2	0	0	0	2	2	1	1	2	0	0	0	2	0	0	1	0	1	0	0	0	1	2	0	0	3	0	0	1	1	0	0	0	0	0	0	3	2	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	5610	3505	2291	1014	1107	596	654	404	729	449	528	351	296	590	434	162	231	145	286	332	161	296	111	178	84	75	60	77	170	44	102	38	72	30	38	66	32	32	34	56	23	23	61	22	24	22	27	15	36	23	38	19	11	5	13	12	23	13	8	26	14	11	19	2	10	12	6	7	12	9	6	2	3	4	7	7	4	2	10	4	1	5	2	3	2	8	5	2	5	4	3	5	6	1	2	1	4	2	1	4	0	2	4	1	1	1	5	0	0	1	0	0	1	3	2	0	0	3	1	0	0	1	2	1	0	1	0	0	0	2	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	1	3	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	6	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	3173	2081	1370	535	610	295	379	179	469	274	348	199	159	380	290	71	146	77	170	227	103	212	54	121	34	43	28	41	117	27	66	20	52	18	18	40	11	13	12	28	10	14	43	13	10	15	16	9	29	14	20	9	7	2	5	6	17	5	7	16	10	5	14	2	6	6	2	3	9	4	3	0	3	1	6	5	1	1	6	0	0	4	1	0	0	2	3	1	2	3	0	4	1	1	0	0	3	0	1	2	0	0	2	1	0	1	3	0	0	1	0	0	0	1	1	0	0	3	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	5832	2378	2212	893	763	951	648	588	320	467	405	307	574	200	372	367	161	173	136	108	115	96	185	98	195	61	83	62	79	109	83	48	67	46	60	43	42	44	40	63	26	21	25	96	24	21	27	24	24	16	27	17	20	17	13	15	6	13	15	5	10	10	23	8	4	4	14	11	7	16	5	5	7	7	2	12	4	4	4	6	4	5	3	4	1	8	4	2	1	13	3	8	0	2	1	2	2	4	4	3	2	1	1	4	1	1	0	0	1	1	13	3	0	2	1	2	2	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	3266	1275	1316	436	390	582	357	363	158	268	216	184	376	105	226	254	79	89	76	57	55	48	115	45	104	35	52	22	50	87	60	20	39	18	23	25	21	26	22	45	13	9	7	78	13	10	13	12	11	9	19	5	9	7	6	7	4	6	11	5	4	4	17	4	2	2	10	5	6	12	4	1	3	3	0	11	1	3	2	2	4	3	0	2	0	6	1	1	0	10	1	3	0	0	0	1	0	1	2	2	1	1	1	1	1	1	0	0	0	1	11	2	0	1	0	1	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	5780	2437	2260	880	801	948	634	575	300	444	398	303	602	210	371	345	154	166	130	111	116	107	196	90	185	67	77	64	91	108	99	43	68	38	69	33	44	52	40	60	24	33	21	106	24	20	25	28	16	21	25	20	22	15	16	17	7	15	17	11	10	8	12	11	4	4	23	6	6	12	10	4	7	8	1	16	3	2	4	6	7	2	3	3	3	2	5	3	2	9	3	5	0	1	2	2	1	4	5	3	1	1	3	5	5	1	1	1	0	7	13	3	0	2	1	1	2	1	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	3220	1301	1335	435	419	587	353	362	142	238	206	176	408	113	222	234	74	92	71	54	49	54	117	38	103	40	44	27	54	80	71	18	36	14	28	22	20	37	23	38	14	22	5	76	10	8	14	17	7	11	17	11	11	7	8	6	5	5	11	8	4	3	7	4	2	2	21	2	3	5	6	1	2	4	0	10	1	2	3	1	6	0	0	2	1	2	3	1	0	8	1	5	0	0	1	1	0	1	2	2	0	1	1	3	5	1	0	1	0	7	11	2	0	1	0	0	2	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	5808	2479	2268	890	780	932	662	616	297	448	412	293	588	204	362	368	151	148	122	114	116	109	211	81	201	71	69	65	84	124	97	45	62	37	83	34	43	50	47	62	28	39	16	97	26	20	31	29	16	18	28	26	15	11	18	14	11	13	9	11	9	8	8	8	7	1	22	12	7	16	14	6	7	6	2	13	4	3	5	7	7	1	3	2	2	4	5	2	2	9	2	4	0	2	2	0	2	4	4	1	0	1	6	4	6	0	1	1	0	7	2	2	0	1	1	1	0	1	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	3260	1333	1348	445	400	577	370	371	131	231	224	169	411	110	225	242	72	71	63	58	48	49	141	34	118	39	36	30	50	83	65	22	32	17	44	25	22	37	25	39	15	25	3	69	13	8	16	17	7	9	19	18	10	5	10	3	6	5	6	6	5	2	4	2	5	0	19	4	4	10	8	2	3	3	0	7	3	1	4	1	6	0	0	2	1	2	3	0	0	7	1	4	0	1	1	0	1	1	1	1	0	1	1	4	5	0	0	1	0	7	1	2	0	1	1	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	5855	2466	2253	912	782	965	708	587	324	457	417	285	638	196	340	372	151	158	110	114	136	120	246	74	198	66	67	67	80	117	102	50	57	44	92	38	32	47	47	66	27	41	16	79	26	20	36	22	14	16	25	28	16	11	20	9	9	13	9	11	8	5	8	6	5	2	16	10	7	15	16	8	4	4	2	17	4	2	5	8	5	1	1	3	4	4	6	2	2	8	5	4	1	2	3	0	3	4	3	1	1	2	6	4	6	0	1	1	0	6	0	3	0	0	2	2	0	1	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	3316	1342	1343	435	384	613	388	336	148	223	223	158	452	111	213	254	70	80	50	61	64	53	166	29	138	31	33	32	49	64	62	27	32	19	52	21	19	33	24	44	15	24	7	54	14	8	21	14	7	7	19	23	12	7	12	2	4	5	4	4	3	0	4	1	4	1	13	6	3	7	6	2	1	1	1	6	3	0	3	3	4	0	0	1	1	1	4	1	0	6	2	3	1	1	2	0	3	1	1	1	1	1	1	4	5	0	0	1	0	6	0	3	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	5808	2394	2186	892	810	950	741	601	340	429	410	288	611	206	327	399	153	148	120	108	127	101	275	85	180	59	68	68	90	113	100	59	57	45	90	45	33	47	63	71	25	37	17	67	25	15	37	17	8	11	30	38	20	7	16	9	10	10	13	10	7	5	6	4	7	5	11	12	5	14	16	8	2	4	6	11	3	3	4	8	8	3	1	4	3	6	4	2	1	2	5	2	1	6	2	1	4	3	3	3	2	3	5	6	3	3	0	1	0	2	0	2	0	0	2	1	1	1	0	0	0	1	1	1	1	2	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	3277	1291	1311	422	369	583	397	338	155	224	240	151	421	105	207	285	72	72	51	63	65	41	196	39	128	24	37	29	51	58	64	31	32	14	64	23	20	27	33	46	13	22	9	40	17	6	24	8	4	5	22	26	15	5	11	2	5	4	6	5	3	0	3	2	6	2	9	6	2	8	6	2	1	2	4	4	2	0	2	4	6	0	0	2	0	2	2	1	0	0	2	1	1	2	2	1	4	3	1	3	2	2	0	6	2	2	0	1	0	2	0	2	0	0	1	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	5648	2325	2111	879	795	985	692	567	343	449	399	301	547	205	336	371	158	150	140	113	134	101	244	86	197	57	74	57	79	105	89	52	58	43	74	53	28	53	59	60	22	27	16	48	22	17	36	25	10	7	27	38	21	10	18	9	6	11	11	18	7	6	11	5	8	4	2	8	5	8	11	6	4	4	9	10	3	7	6	7	4	3	2	4	3	6	4	3	2	2	5	2	1	6	3	1	4	5	1	8	5	3	5	5	3	3	0	0	1	2	1	2	1	1	1	1	2	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	1	0	0	0	6	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	3130	1256	1259	391	363	592	353	324	166	245	230	163	365	109	206	256	81	81	73	66	74	41	163	37	143	24	40	26	45	58	47	30	31	13	54	22	16	27	29	39	12	13	10	28	15	7	22	9	3	1	18	26	14	7	10	3	3	6	6	10	1	0	9	3	7	2	1	4	2	4	4	2	1	2	4	3	2	3	3	3	3	0	1	1	0	4	2	1	1	0	2	1	1	2	2	1	4	4	0	2	5	2	4	5	2	2	0	0	1	2	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
