label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163	Otu164	Otu165	Otu166	Otu167	Otu168	Otu169	Otu170	Otu171	Otu172	Otu173	Otu174	Otu175	Otu176	Otu177	Otu178	Otu179	Otu180	Otu181	Otu182	Otu183
0.03	south33_all	80	8697	3154	1532	1042	1155	1378	2019	460	449	356	329	250	217	237	191	159	184	141	163	160	159	248	309	97	77	77	85	62	68	231	89	115	77	101	40	37	73	86	31	20	28	49	65	45	20	62	17	30	21	43	19	14	10	13	17	10	18	16	11	13	11	9	12	37	7	7	22	5	6	10	5	23	1	4	33	14	36	5	2	9	3	3	5	4	2	2	1	3	2	2	2	0	0	2	0	2	7	6	3	2	2	1	2	0	4	4	2	1	0	2	1	1	0	0	0	1	0	0	1	1	1	4	1	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	1	2	0	0	1	0	2	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0
0.03	south33_active	80	6601	1984	489	278	758	1108	1850	142	182	139	102	53	85	114	50	48	59	35	93	87	116	212	281	28	17	19	38	29	35	208	64	94	56	88	11	22	61	63	14	4	13	40	59	18	6	57	8	27	7	37	5	4	5	0	14	3	11	6	6	5	9	4	8	32	2	4	20	3	5	4	4	19	1	0	30	14	35	3	1	7	1	1	3	3	1	1	0	3	1	1	0	0	0	0	0	2	7	6	0	2	1	0	0	0	4	3	1	0	0	1	0	1	0	0	0	1	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0
0.03	south34_all	80	8673	3190	1471	1068	1169	1392	2004	447	436	327	313	257	237	236	210	155	179	143	145	141	171	262	299	95	73	77	87	56	74	181	101	115	81	92	41	36	71	84	23	22	27	52	52	35	28	50	20	28	22	31	16	14	15	13	21	10	12	15	11	7	12	11	15	31	11	8	16	5	3	11	4	22	2	4	19	24	40	7	1	10	5	3	2	1	2	2	1	2	3	1	1	0	0	2	1	2	10	4	3	1	3	1	4	0	2	5	2	1	0	3	2	1	0	3	0	0	0	0	1	0	1	4	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0
0.03	south34_active	80	6646	2033	466	283	780	1130	1848	128	191	122	91	55	101	112	49	52	46	31	79	82	125	225	265	20	19	21	41	22	41	157	74	86	55	78	12	22	59	66	11	5	15	43	41	11	7	44	11	24	11	25	4	3	8	1	18	1	7	7	5	2	9	5	9	27	2	4	14	3	1	5	3	20	1	1	17	24	39	3	1	9	3	1	1	1	1	1	0	1	2	1	0	0	0	0	1	2	10	4	0	1	2	0	3	0	2	4	2	1	0	2	0	1	0	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0
0.03	south35_all	80	8306	3061	1490	1100	1116	1334	1885	451	425	323	308	266	258	235	199	161	166	144	136	145	150	264	307	89	78	83	87	51	76	173	93	113	73	96	42	33	62	73	28	22	33	49	48	30	28	30	17	25	23	26	17	11	19	8	34	10	13	11	12	7	8	11	13	27	8	9	11	5	5	10	4	11	4	2	21	17	15	8	0	7	6	2	2	7	2	1	1	5	2	0	0	1	1	2	2	0	12	3	2	1	2	1	4	0	2	2	2	1	1	2	1	0	1	3	0	0	1	0	1	1	1	5	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0
0.03	south35_active	80	6297	1867	439	279	711	1065	1716	107	183	111	88	59	106	117	46	52	42	35	87	75	109	230	271	20	20	26	38	14	42	151	65	85	44	74	9	20	43	56	11	4	15	39	35	8	6	23	8	19	12	18	5	2	9	1	30	4	7	5	5	4	7	4	7	24	0	4	9	1	2	3	4	8	2	1	17	16	14	3	0	7	4	0	1	6	1	0	0	2	2	0	0	1	1	0	2	0	12	3	0	1	2	0	3	0	2	1	1	1	0	2	0	0	0	3	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0
0.03	south36_all	80	7683	2942	1439	1125	1053	1216	1646	469	387	323	279	275	276	218	186	154	154	129	140	146	135	237	246	86	86	78	73	56	74	135	98	99	60	95	41	36	58	58	31	31	29	39	43	28	24	17	18	29	23	19	17	9	23	12	29	15	14	10	15	8	7	9	8	20	6	6	9	6	9	4	4	8	6	4	11	20	15	7	1	9	5	1	1	7	2	1	1	6	2	3	0	1	2	2	2	0	14	0	1	0	3	2	4	0	2	1	2	1	1	2	2	1	1	3	0	0	1	0	0	1	0	1	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0
0.03	south36_active	80	5527	1693	385	288	623	924	1458	107	153	96	77	65	107	104	52	47	39	32	81	77	91	203	198	21	26	25	32	13	32	107	65	77	30	72	9	19	36	47	9	10	9	30	28	9	5	12	7	21	14	13	6	3	8	3	25	3	5	6	8	4	6	3	3	17	0	3	6	3	6	2	4	6	2	4	9	18	14	1	0	9	4	0	0	6	1	0	0	2	2	1	0	1	1	0	2	0	13	0	0	0	3	0	3	0	2	1	1	1	0	2	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0
0.03	south37_all	80	6832	2799	1447	1093	987	1087	1429	475	358	327	274	268	270	207	196	167	151	126	140	139	125	213	256	79	83	59	79	67	75	132	85	76	58	75	44	42	49	46	35	27	33	45	47	30	18	29	16	25	21	16	18	12	17	16	23	15	17	8	11	11	7	7	5	14	5	7	9	8	11	6	6	9	7	5	10	12	2	4	1	14	3	2	0	7	3	1	3	5	0	3	0	2	3	1	3	1	14	1	1	2	3	2	3	1	1	0	3	0	2	2	1	1	1	2	2	0	2	0	0	1	0	1	1	1	1	0	1	0	1	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south37_active	80	4592	1477	379	282	545	790	1223	107	124	90	79	70	101	91	57	46	44	35	76	65	76	177	204	22	24	20	24	14	24	101	54	59	28	49	8	19	26	39	8	8	5	30	35	9	4	25	4	18	10	9	5	3	3	3	16	4	5	2	5	3	5	2	2	12	1	3	5	4	8	1	5	6	2	4	8	10	2	1	0	14	1	0	0	6	0	0	0	1	0	1	0	1	1	0	3	0	13	0	1	1	2	0	3	1	1	0	1	0	1	2	0	0	0	0	2	0	1	0	0	0	0	0	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	6333	2639	1486	1104	943	1006	1162	458	365	321	263	263	261	200	191	161	151	128	124	134	127	168	197	84	85	58	73	68	68	109	72	52	58	82	44	49	39	42	36	33	31	44	37	27	13	21	21	21	21	21	15	14	19	15	15	11	15	7	10	11	10	6	8	10	7	6	8	9	10	4	6	13	6	8	5	11	6	3	2	11	2	3	2	4	3	3	4	2	1	4	0	2	3	1	11	1	2	3	2	2	3	2	1	1	0	0	2	1	1	2	1	1	0	2	2	0	2	0	0	1	0	1	1	1	1	0	1	0	1	1	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south38_active	80	3918	1285	379	286	468	696	946	109	110	90	74	64	90	71	56	44	44	41	50	63	70	122	148	23	23	18	20	16	16	78	44	39	32	55	9	21	20	32	7	12	3	31	29	8	3	18	6	14	9	12	3	4	6	4	8	1	5	2	4	2	7	1	5	7	1	2	4	4	7	0	4	8	1	5	4	8	4	1	0	11	1	0	1	4	0	1	0	0	0	1	0	1	0	1	11	0	1	1	1	1	1	0	0	1	0	0	0	0	1	2	0	0	0	0	2	0	1	0	0	0	0	0	1	0	1	0	1	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	6329	2731	1498	1056	971	1002	1091	466	383	324	290	257	242	206	196	180	152	136	111	126	131	183	172	82	72	59	67	71	58	114	60	53	63	79	50	40	34	40	37	32	27	34	33	23	14	42	21	18	25	26	10	14	15	17	15	7	16	10	6	9	12	6	8	9	8	6	9	9	16	4	4	18	5	6	3	6	8	2	1	8	2	2	2	3	4	3	4	3	1	2	0	3	3	1	10	1	1	3	2	2	4	1	2	2	2	0	1	2	2	1	0	0	1	2	2	0	2	0	0	0	0	0	0	1	3	0	1	0	1	1	0	0	0	0	1	0	0	1	1	0	1	1	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south39_active	80	3924	1331	383	280	475	677	872	117	120	96	77	70	74	71	57	49	37	45	36	58	71	129	127	21	14	16	17	21	16	83	40	37	33	53	10	19	18	31	7	14	3	25	25	5	4	38	8	12	8	16	2	5	7	4	9	1	6	2	3	2	7	1	5	8	1	3	3	4	10	0	1	14	0	2	3	5	4	0	0	8	1	0	1	3	1	1	0	0	0	0	0	1	0	1	10	0	0	1	1	1	1	0	0	2	2	0	0	0	1	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	3	0	1	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	6385	2680	1529	1071	945	1045	1108	498	391	315	309	286	237	206	206	177	162	131	111	125	130	203	165	79	81	75	64	68	62	101	68	61	59	84	46	41	44	57	34	33	34	28	29	23	22	48	23	16	25	29	12	16	14	16	15	8	12	10	10	7	20	3	8	15	6	5	7	6	17	4	8	13	3	4	4	4	15	3	3	1	2	4	2	4	1	3	1	5	4	2	1	2	1	3	12	1	0	3	2	2	3	0	3	3	3	0	0	2	2	0	0	0	2	0	0	0	2	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	4098	1338	382	289	464	709	908	120	126	93	85	78	69	61	49	39	43	37	35	59	71	149	136	23	17	20	19	18	22	71	45	41	32	56	11	23	29	42	6	11	9	21	22	6	7	41	8	10	8	19	4	4	9	4	11	3	6	3	5	2	11	0	4	14	1	1	3	1	10	0	1	9	0	1	3	3	11	1	2	1	1	2	1	3	1	1	0	2	2	1	1	1	0	2	11	1	0	1	0	1	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
