label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96
0.03	south31_active	80	1800	2990	1096	3243	237	942	132	129	254	717	70	117	34	257	70	24	74	256	31	20	203	16	13	20	12	9	13	19	54	0	7	1	14	1	6	0	8	4	2	3	9	0	4	1	1	1	16	0	0	2	0	1	0	0	0	1	0	1	1	1	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	6352	4519	2148	4224	919	1364	556	487	481	983	271	263	181	368	137	128	121	300	69	66	236	60	45	47	32	24	40	30	72	17	21	17	18	6	12	10	14	4	16	6	11	6	3	3	3	3	14	1	4	2	3	3	0	3	4	3	1	1	1	1	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0
0.03	south32_active	80	1959	3288	1228	3795	277	1078	135	143	264	887	75	125	42	308	58	34	67	271	31	23	218	22	11	19	12	9	19	21	67	2	9	1	10	0	5	1	9	4	3	3	8	2	2	2	1	1	13	0	0	2	0	1	0	1	1	2	1	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0
0.03	south33_all	80	6289	4814	2255	4671	938	1414	537	475	497	1026	263	282	178	364	134	135	124	341	68	55	263	69	45	45	34	25	45	37	75	18	20	18	21	13	11	7	14	12	13	7	10	5	7	5	3	4	20	0	4	0	3	1	0	3	3	3	1	0	4	1	2	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0
0.03	south33_active	80	2076	3629	1342	4288	309	1148	133	153	309	932	74	133	40	306	52	34	75	312	29	23	246	33	11	18	14	9	27	23	67	5	8	1	12	3	4	1	9	7	3	4	8	2	5	2	1	1	18	0	1	0	0	0	0	2	1	2	1	0	4	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0
0.03	south34_all	80	6162	4899	2295	4679	950	1453	515	453	478	1088	263	279	170	366	138	140	129	319	63	70	256	71	45	39	36	32	36	40	80	20	20	16	25	14	10	6	15	14	8	6	10	6	8	4	3	5	10	2	4	3	3	1	1	2	1	6	1	0	3	1	3	2	0	1	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
0.03	south34_active	80	2029	3709	1363	4328	328	1170	127	151	296	991	70	131	40	316	48	39	78	290	26	32	240	38	9	18	12	13	23	21	69	7	6	1	16	3	5	2	12	7	1	3	6	4	7	1	2	3	7	0	1	3	0	0	0	2	1	5	1	0	3	1	3	2	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
0.03	south35_all	80	6226	4916	2327	4596	921	1474	498	445	487	1093	245	274	166	366	150	125	118	386	74	76	275	71	50	41	42	41	32	47	66	21	22	19	24	16	11	6	13	15	3	6	9	5	8	5	6	7	11	5	3	3	2	0	1	1	0	8	0	1	3	0	3	2	0	2	0	0	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
0.03	south35_active	80	2028	3675	1402	4211	317	1186	114	149	330	989	63	126	39	327	50	31	71	358	31	33	261	42	7	21	15	16	20	21	57	6	6	1	14	3	6	2	13	8	2	3	6	4	7	2	6	4	8	2	1	3	0	0	0	1	0	7	0	0	3	0	3	2	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
0.03	south36_all	80	6210	4944	2264	4676	951	1448	515	438	465	1134	245	257	170	361	164	120	134	363	69	87	254	60	55	40	38	35	26	37	60	23	22	20	25	11	14	5	9	9	3	5	10	5	6	5	6	8	11	5	4	5	1	2	2	2	0	10	1	1	6	0	3	2	0	3	0	0	0	2	2	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south36_active	80	1995	3698	1367	4277	327	1180	129	134	314	1027	70	127	40	324	55	36	80	332	24	33	241	29	15	20	12	13	14	17	53	5	5	1	10	1	9	2	9	6	1	3	7	4	5	2	6	7	9	2	1	4	0	2	0	1	0	9	1	0	6	0	3	2	0	1	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	6209	4887	2296	4553	944	1437	513	454	505	1090	239	252	183	354	172	122	145	358	82	76	259	56	52	36	51	35	42	40	86	23	17	20	22	13	13	8	10	10	6	3	4	6	4	3	8	8	3	3	1	2	2	3	2	1	0	7	1	2	3	0	4	0	0	2	1	0	0	1	2	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1
0.03	south37_active	80	1938	3590	1393	4130	291	1171	122	130	333	990	73	134	46	317	65	42	88	333	27	27	247	26	16	18	15	13	19	24	71	4	6	1	9	4	10	2	10	8	2	2	3	4	1	2	8	7	2	2	0	1	0	2	0	0	0	6	1	0	3	0	4	0	0	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south38_all	80	6217	4675	2170	4141	954	1292	542	437	504	995	237	243	203	326	177	129	146	302	73	74	191	65	44	43	46	37	38	37	81	23	13	14	22	14	15	9	10	6	7	2	3	5	5	0	4	5	2	2	2	2	1	3	2	1	2	7	1	2	3	0	3	1	0	2	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1
0.03	south38_active	80	1851	3340	1314	3742	271	1018	140	123	300	887	78	124	57	275	63	48	86	276	18	28	174	31	14	16	12	10	16	23	68	4	6	1	10	4	9	2	10	5	2	1	3	3	1	0	3	5	2	1	0	1	0	2	1	0	0	7	1	0	3	0	3	0	0	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south39_all	80	6227	4393	2125	3580	922	1233	552	446	467	921	249	276	193	294	152	139	136	268	75	67	184	63	40	49	48	34	34	32	86	17	17	8	20	11	13	13	10	6	7	2	5	5	4	1	3	6	4	2	1	0	2	1	3	0	2	5	0	1	1	1	3	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
0.03	south39_active	80	1736	3048	1224	3194	231	941	137	121	264	811	70	129	54	229	49	40	73	244	23	25	169	28	7	15	15	12	12	21	71	4	9	1	13	3	5	2	10	4	1	2	4	2	1	1	2	6	3	1	0	0	0	0	1	0	0	5	0	0	1	0	2	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south40_all	80	6213	4383	2039	3526	895	1171	574	438	439	856	248	260	182	314	133	138	115	264	70	67	164	66	47	45	39	30	26	30	65	18	18	8	20	19	11	13	6	3	6	4	7	6	4	2	2	5	18	2	1	0	1	3	3	0	2	5	1	1	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
0.03	south40_active	80	1694	3026	1185	3135	196	867	142	122	224	746	68	109	55	241	44	40	51	236	21	25	145	29	7	14	11	11	12	19	48	4	7	2	16	7	4	4	5	1	1	2	5	1	3	1	0	3	17	1	0	0	0	1	2	0	0	5	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
