label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94
0.03	south33_all	80	2208	694	402	383	302	820	155	133	192	111	145	115	68	60	124	42	67	34	28	18	54	33	20	28	15	38	14	12	12	9	32	9	8	14	3	7	3	2	12	3	5	8	6	4	5	14	4	5	2	1	1	2	4	2	2	0	1	0	0	1	0	3	1	2	0	0	1	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south33_active	80	1257	332	166	202	182	542	77	64	117	68	81	77	39	35	90	19	46	13	13	8	33	21	6	15	7	26	9	7	4	6	21	5	4	10	0	4	2	0	10	1	3	7	3	2	0	11	3	3	2	0	1	1	1	1	1	0	1	0	0	0	0	2	0	1	0	0	1	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south34_all	80	2180	730	430	370	302	760	157	127	168	122	142	123	69	52	126	36	59	35	33	16	48	41	19	30	13	35	25	14	12	7	29	10	5	12	3	7	2	4	9	2	4	7	11	5	5	16	3	5	3	0	2	1	4	2	1	0	4	0	1	1	0	3	1	1	2	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0
0.03	south34_active	80	1239	346	190	193	166	482	80	59	97	78	82	86	40	27	83	20	32	16	14	9	25	25	7	16	6	28	14	6	6	5	16	3	2	5	1	4	0	1	7	1	2	5	8	3	0	11	2	2	1	0	1	0	1	1	0	0	3	0	0	0	0	2	0	1	1	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
0.03	south35_all	80	2122	755	437	386	302	837	157	122	187	143	156	134	69	68	135	36	69	45	27	21	45	41	20	27	8	27	32	15	12	7	24	10	5	16	3	11	3	3	4	1	5	7	10	6	4	10	3	4	4	0	2	1	4	2	0	0	4	0	1	0	1	1	0	1	2	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0
0.03	south35_active	80	1194	362	206	199	159	526	80	51	106	95	91	95	35	34	88	19	37	25	13	10	28	26	5	15	3	17	18	6	6	4	18	4	2	7	1	9	1	1	2	1	2	5	6	4	0	6	2	1	2	0	1	0	1	2	0	0	3	0	0	0	1	1	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
0.03	south36_all	80	2189	745	459	372	304	826	138	120	197	145	160	140	70	65	123	36	70	39	25	22	43	41	17	25	9	24	47	15	10	6	22	14	5	17	5	11	2	7	4	0	3	5	14	5	2	7	1	6	4	0	2	0	3	2	0	1	3	0	2	0	1	1	0	3	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0
0.03	south36_active	80	1235	359	222	187	157	537	66	52	120	93	97	98	33	29	71	19	39	20	11	15	27	26	3	13	5	14	29	4	6	3	13	5	3	7	2	9	1	5	2	0	0	3	10	3	1	5	1	2	2	0	1	0	0	2	0	1	2	0	0	0	1	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
0.03	south37_all	80	2232	733	441	363	276	828	128	120	180	154	176	119	72	63	126	37	73	39	24	26	36	39	14	26	9	32	45	16	6	6	34	14	6	18	5	13	1	8	7	2	2	7	8	5	2	5	1	6	6	1	0	2	0	2	0	4	1	6	2	0	1	1	0	3	0	0	0	0	0	0	2	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	3	0	0	0	0	0	0
0.03	south37_active	80	1262	348	216	188	134	565	60	54	106	93	109	84	29	29	65	14	37	22	12	16	24	26	2	15	5	19	28	6	3	2	24	5	3	10	2	12	1	5	5	0	0	4	5	4	1	2	1	2	3	0	0	1	0	2	0	2	1	4	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0
0.03	south38_all	80	2227	748	473	373	262	839	129	118	178	154	157	109	74	57	141	35	71	43	25	24	40	34	9	29	10	53	32	14	7	5	32	12	6	20	5	12	1	8	10	3	3	8	13	4	3	7	3	4	2	2	0	2	0	1	0	4	1	6	1	0	0	1	0	2	1	0	0	0	0	1	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	1272	360	234	202	132	558	52	54	105	90	89	65	32	28	64	13	42	22	14	11	24	25	3	14	6	41	19	6	5	2	22	4	3	10	4	11	1	5	6	0	0	4	12	3	1	5	3	1	1	1	0	1	0	1	0	2	1	4	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	2194	730	454	386	273	790	132	124	158	157	152	112	77	61	135	31	84	51	30	28	36	34	17	23	11	50	25	9	6	7	27	10	6	16	5	9	4	10	15	4	2	9	15	2	4	7	5	3	2	2	0	2	0	2	1	3	4	6	1	1	0	0	0	0	3	0	0	1	0	2	2	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	1239	348	232	212	127	536	53	50	88	84	87	62	34	34	64	10	49	31	16	13	22	22	11	11	5	40	10	4	5	4	18	3	4	10	4	8	3	6	11	0	0	5	12	2	0	5	5	2	1	1	0	1	0	1	0	1	2	4	0	1	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	2176	716	440	388	296	729	127	116	163	147	127	123	74	66	109	30	82	53	30	27	36	35	18	24	14	47	17	8	9	10	18	9	9	23	5	13	5	5	14	5	4	7	9	1	4	7	6	2	1	1	0	0	0	1	2	3	3	2	0	1	0	0	0	1	12	0	0	1	0	2	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	1218	334	224	210	142	477	48	47	91	84	67	61	40	33	63	13	54	33	18	11	20	24	12	13	7	32	7	3	4	4	11	3	4	18	5	11	3	1	8	0	1	4	7	1	0	5	5	2	0	1	0	0	0	0	0	1	1	2	0	1	0	0	0	1	12	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
